loss,mape,val_loss,val_mape
0.05118509382009506,930746.625,0.03985344618558884,4772079.5
0.02495826780796051,483230.5,0.012270343489944935,2833697.25
0.01830548606812954,469731.34375,0.009674816392362118,2305031.25
0.015244019217789173,426351.90625,0.008591536432504654,2172064.75
0.014113814570009708,310253.375,0.009835725650191307,1971611.5
0.01169504877179861,317885.6875,0.0119551420211792,1654540.25
0.012972489930689335,386798.3125,0.0071925213560462,1583237.5
0.01405997946858406,312320.4375,0.00721889128908515,1745112.875
0.011010785587131977,363624.78125,0.01452625822275877,1565394.375
0.01042729802429676,349042.53125,0.008391131646931171,1562630.5
0.011826394125819206,293125.1875,0.006989154499024153,1659447.5
0.00975759606808424,289137.90625,0.011380854994058609,1530362.875
0.010958290658891201,273133.65625,0.00579239334911108,1634600.625
0.01076369360089302,306830.90625,0.0071111638098955154,1731339.125
0.009227314963936806,295363.5625,0.0064969477243721485,1497895.5
0.009646614082157612,288858.0,0.006654269061982632,1496730.625
0.009944945573806763,272825.03125,0.00602902052924037,1499536.5
0.008715509437024593,275003.21875,0.006173097062855959,1540445.0
0.00911819376051426,243906.0625,0.007819675840437412,1532754.25
0.008839531801640987,336260.75,0.00996637437492609,1360048.875
