loss,mape,val_loss,val_mape
0.08011388033628464,1005323.375,0.03211921080946922,2145280.5
0.030033370479941368,500993.25,0.02076074667274952,1064313.875
0.023281322792172432,386501.9375,0.01762748323380947,919300.875
0.016626674681901932,339214.9375,0.02742166258394718,581212.875
0.014629269950091839,315166.96875,0.017893608659505844,877037.8125
0.013752356171607971,309174.84375,0.015772173181176186,525620.625
0.0127676697447896,270121.90625,0.01524820365011692,741489.1875
0.012054159305989742,258258.421875,0.010051276534795761,450964.1875
0.011744504794478416,207257.828125,0.008904178626835346,585490.6875
0.01104950811713934,231220.6875,0.008926031179726124,422413.15625
0.010079852305352688,240472.796875,0.006365534849464893,500616.34375
0.00702434778213501,216894.984375,0.020706824958324432,354879.0625
0.013026824221014977,217750.734375,0.00749205844476819,537992.25
0.008623898960649967,208783.65625,0.00801975280046463,401495.125
0.008910244330763817,192591.8125,0.006184021010994911,620377.3125
0.008793194778263569,209518.296875,0.008455784060060978,391526.5625
0.008999777026474476,174935.3125,0.0064890882931649685,561830.25
0.007181237451732159,178037.390625,0.008760187774896622,350870.21875
0.008559354580938816,173739.34375,0.005074605345726013,476815.6875
0.007537137251347303,158890.609375,0.007405694108456373,374033.8125
0.0060183219611644745,186274.375,0.007755545899271965,459396.625
0.010008382610976696,213551.75,0.005952225066721439,372236.5
0.005620375741273165,180457.71875,0.00528948288410902,394166.125
0.008037579245865345,171131.390625,0.006062893196940422,469700.71875
0.007431312929838896,169969.671875,0.0054117790423333645,368675.65625
0.007602089550346136,203387.6875,0.005218546371906996,455954.90625
0.006879840511828661,169300.328125,0.006473942659795284,358089.125
0.006725069135427475,182772.90625,0.008763697929680347,523132.9375
0.006996522191911936,159888.453125,0.00799297820776701,330560.40625
0.007002369035035372,151231.96875,0.004432938527315855,396430.53125
0.0054337745532393456,130566.4375,0.00991487130522728,471464.875
0.007755446247756481,174241.78125,0.005196011159569025,372816.0
0.0062019964680075645,159926.375,0.006755135487765074,421416.8125
0.00636239955201745,154514.796875,0.004686146043241024,367172.6875
0.006813985761255026,173833.40625,0.004768274258822203,415324.5
0.0052407002076506615,177124.640625,0.006396655458956957,467724.71875
0.0071883066557347775,168760.546875,0.007255635689944029,342688.53125
0.005820038728415966,149182.015625,0.005611598491668701,422595.5
0.006125261541455984,172507.734375,0.011016142554581165,298015.90625
0.006285991985350847,148298.578125,0.004518499597907066,370403.5
0.006401839200407267,144971.71875,0.0078576123341918,316628.4375
0.005600156728178263,158367.78125,0.004329924937337637,403912.28125
0.006333217490464449,155800.296875,0.005195428151637316,357183.59375
0.005839024670422077,152328.265625,0.0040654693730175495,414085.34375
0.006412516813725233,185868.140625,0.005431159399449825,363985.3125
0.005292967893183231,154622.265625,0.004230267368257046,396436.78125
0.006340377498418093,152553.875,0.004222491290420294,377009.5625
0.005378057714551687,138200.125,0.0063340310007333755,349168.5625
0.005502942018210888,173801.953125,0.004614205565303564,395146.90625
0.004783257842063904,151513.484375,0.005379206500947475,341782.46875
