loss,mape,val_loss,val_mape
0.0696425661444664,530890.9375,0.038711849600076675,2762139.0
0.030495358631014824,340210.75,0.01865730807185173,1474554.25
0.019596198573708534,236761.203125,0.017097817733883858,1143046.75
0.017437079921364784,256216.390625,0.015450640581548214,1064229.875
0.01578633487224579,222502.203125,0.014207810163497925,1011825.875
0.014102284796535969,201538.140625,0.012714185751974583,938354.125
0.012534329667687416,185675.15625,0.011346142739057541,930856.375
0.011058252304792404,175978.5625,0.010192244313657284,875141.875
0.009963959455490112,168801.4375,0.009612289257347584,785695.9375
0.008824433200061321,178197.453125,0.00834646262228489,803260.625
0.007982081733644009,159419.59375,0.007572772912681103,780336.5625
0.007258782163262367,176998.71875,0.007655143737792969,671555.1875
0.006740911863744259,145133.5625,0.006506184581667185,711921.0
0.006421389989554882,130961.3125,0.006107972003519535,695440.375
0.006034372374415398,130502.671875,0.006438098382204771,610372.375
0.005944476928561926,132226.265625,0.005978246685117483,658984.9375
0.005856530740857124,134230.8125,0.006184858735650778,632061.375
0.0057048131711781025,156069.375,0.005673886276781559,601239.1875
0.005673534702509642,139276.90625,0.00620609475299716,572480.4375
0.0054579367861151695,111766.4453125,0.0059210374020040035,609991.375
