loss,mape,val_loss,val_mape
0.07833656668663025,1466067.5,0.0528416782617569,932.6251220703125
0.04662567749619484,1044105.5625,0.0382826142013073,695.5126953125
0.03814547136425972,797498.5625,0.031224502250552177,608.5982666015625
0.03157111629843712,702117.0625,0.02533539943397045,434.38690185546875
0.02794416807591915,639882.5,0.023463331162929535,403.1054992675781
0.026849161833524704,587809.4375,0.022810302674770355,399.16851806640625
0.025955654680728912,603535.75,0.02248431369662285,410.4179382324219
0.025410186499357224,533338.0,0.021259335801005363,372.6522216796875
0.024719007313251495,569177.8125,0.020496312528848648,351.8478698730469
0.02336786687374115,550310.75,0.019637441262602806,353.0543212890625
0.022748000919818878,550747.125,0.019087553024291992,369.9689636230469
0.021565208211541176,514073.15625,0.01819639466702938,368.02142333984375
0.020242149010300636,529692.75,0.017712842673063278,376.8758850097656
0.019097689539194107,508927.53125,0.015709539875388145,345.4975280761719
0.01768333837389946,488784.6875,0.015067622996866703,370.476806640625
0.01645486429333687,516175.375,0.013423977419734001,319.578857421875
0.01494526769965887,464311.40625,0.012470932677388191,331.4186096191406
0.013748190365731716,476388.28125,0.011547582224011421,308.9014587402344
0.01273196842521429,450547.6875,0.011197101324796677,324.25689697265625
0.012039274908602238,414289.28125,0.010662718676030636,320.3056640625
