loss,mape,val_loss,val_mape
0.12650826573371887,483036.90625,0.09495970606803894,211.06394958496094
0.10455619543790817,589511.3125,0.07519397139549255,211.56503295898438
0.08126791566610336,391413.375,0.06733938306570053,170.69668579101562
0.0710168406367302,319715.625,0.08428817242383957,108.74870300292969
0.05358291044831276,500239.46875,0.057424332946538925,99.64928436279297
0.05054997652769089,278580.15625,0.039317045360803604,86.82720947265625
0.033070843666791916,364548.78125,0.032023023813962936,71.29035186767578
0.02802957035601139,236814.484375,0.01131588313728571,72.63838958740234
0.02548118494451046,298221.28125,0.01495799608528614,53.74635314941406
0.017165785655379295,207874.8125,0.024138551205396652,47.06625747680664
0.02242644876241684,203418.140625,0.009524066932499409,45.160430908203125
0.012932068668305874,120520.9453125,0.0129259517416358,41.817657470703125
0.021093523129820824,109776.140625,0.008842425420880318,39.671966552734375
0.012622496113181114,113675.9453125,0.012402312830090523,38.36227798461914
0.016447992995381355,114412.9765625,0.008933541364967823,37.50177764892578
0.01494520902633667,141380.71875,0.011311088688671589,36.66891860961914
0.013601263053715229,95806.9609375,0.011280511505901814,36.39009094238281
0.014685109257698059,102141.34375,0.0059569524601101875,39.133949279785156
0.008898379281163216,93436.03125,0.0068071153946220875,63.3023681640625
0.018964922055602074,111906.6640625,0.011421375907957554,80.70286560058594
0.00953358318656683,132773.8125,0.005206400528550148,42.49818801879883
0.014158396050333977,192487.6875,0.013893919996917248,37.184364318847656
0.010357217863202095,80963.9453125,0.0049561066552996635,47.90529251098633
0.013371657580137253,203129.671875,0.008417027071118355,37.13987350463867
0.01150467712432146,109126.1328125,0.01381082646548748,37.19266128540039
0.012192709371447563,163310.234375,0.0061380439437925816,39.5309944152832
0.009781439788639545,120512.4453125,0.020417528226971626,38.86344528198242
0.012336594983935356,114716.2890625,0.007043937221169472,38.2521858215332
0.012110039591789246,160042.765625,0.007351425942033529,37.72015380859375
0.009903505444526672,136318.828125,0.004714441951364279,47.25997543334961
0.011081489734351635,113590.546875,0.00951726920902729,80.69081115722656
0.009007677435874939,113034.7578125,0.00515312934294343,56.840003967285156
0.01154591329395771,124118.2109375,0.006221064366400242,65.3227767944336
0.009664210490882397,126950.5703125,0.0073431204073131084,72.64913177490234
