loss,mape,val_loss,val_mape
0.013476450927555561,18960388.0,0.012042082846164703,16597550.0
0.013475996442139149,18965666.0,0.012045133858919144,16483403.0
0.013476887717843056,18959854.0,0.012042160145938396,16629783.0
0.013475053012371063,18967656.0,0.012042244896292686,16628923.0
0.01347697339951992,18971084.0,0.012047888711094856,16421618.0
0.013478847220540047,18951190.0,0.01204313337802887,16656144.0
0.013476312160491943,18973814.0,0.012051737867295742,16379894.0
0.01348645519465208,18950124.0,0.01207940373569727,16991658.0
0.01348564401268959,18988290.0,0.01204668078571558,16713194.0
0.01349080353975296,18984132.0,0.01213662326335907,15940831.0
0.013554470613598824,18947590.0,0.01219392754137516,15759171.0
0.013534740544855595,18895534.0,0.012064636684954166,16912780.0
0.013494796119630337,18986160.0,0.01204768382012844,16709086.0
0.013483303599059582,18960134.0,0.012042551301419735,16616212.0
0.013478170149028301,18961044.0,0.01204637810587883,16453441.0
0.013480041176080704,18960948.0,0.012043188326060772,16662738.0
0.013478693552315235,18971546.0,0.01204817183315754,16751164.0
0.01347946748137474,18976042.0,0.012044601142406464,16471880.0
0.013475657440721989,18959280.0,0.012042351067066193,16607407.0
0.013475243002176285,18966786.0,0.012041970156133175,16596617.0
0.013475212268531322,18963112.0,0.012042941525578499,16649313.0
0.013475303538143635,18970228.0,0.012041984125971794,16562199.0
0.013475032523274422,18964322.0,0.012041870504617691,16573858.0
0.013475073501467705,18965804.0,0.012043314054608345,16502521.0
0.013476318679749966,18961072.0,0.012042388319969177,16533181.0
0.013475562445819378,18955476.0,0.012044541537761688,16706282.0
0.013476715423166752,18972590.0,0.012042347341775894,16531324.0
0.013476105406880379,18968578.0,0.012050369754433632,16382706.0
0.013480668887495995,18956346.0,0.012046207673847675,16431010.0
0.01347905583679676,18954308.0,0.012041791342198849,16564142.0
0.013482562266290188,18948786.0,0.012046905234456062,16749171.0
0.013485008850693703,18968524.0,0.012044661678373814,16708308.0
0.013481765985488892,18976972.0,0.012043573893606663,16664060.0
0.013477589935064316,18980594.0,0.012045901268720627,16439830.0
0.013478290289640427,18961110.0,0.012046454474329948,16444684.0
0.01347651332616806,18949576.0,0.01204163208603859,16613709.0
0.01347501389682293,18968112.0,0.012042532674968243,16519477.0
0.013475889340043068,18960576.0,0.012042500078678131,16534669.0
0.013477327302098274,18958104.0,0.012043186463415623,16507739.0
0.013476877473294735,18962494.0,0.012052783742547035,16357196.0
0.013478551991283894,18954704.0,0.012051207013428211,16373317.0
0.013478134758770466,18956586.0,0.012043560855090618,16482949.0
0.013479080982506275,18962642.0,0.012044049799442291,16485741.0
0.013480693101882935,18963108.0,0.012042137794196606,16547782.0
0.013479653745889664,18968114.0,0.012042079120874405,16598929.0
0.013475188985466957,18967154.0,0.012041613459587097,16599297.0
0.013474791310727596,18966208.0,0.012041653506457806,16621820.0
0.013474714010953903,18967412.0,0.012041782028973103,16631228.0
0.013476528227329254,18965242.0,0.012041980400681496,16628213.0
0.01347948145121336,18968270.0,0.012059859931468964,16303283.0
