Location,VR Internal Loc,Date,Time,Vehicle Count
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,07:00:00,96
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,07:00:00,290
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,07:00:00,83
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,07:00:00,96
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,07:15:00,120
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,07:15:00,325
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,07:15:00,94
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,07:15:00,114
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,07:30:00,146
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,07:30:00,383
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,07:30:00,90
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,07:30:00,135
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,07:45:00,142
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,07:45:00,387
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,07:45:00,85
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,07:45:00,157
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,08:00:00,147
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,08:00:00,406
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,08:00:00,153
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,08:00:00,168
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,08:15:00,148
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,08:15:00,406
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,08:15:00,111
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,08:15:00,178
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,08:30:00,127
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,08:30:00,389
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,08:30:00,123
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,08:30:00,162
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,08:45:00,114
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,08:45:00,319
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,08:45:00,125
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,08:45:00,165
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,09:00:00,120
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,09:00:00,236
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,09:00:00,120
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,09:00:00,167
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,09:15:00,123
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,09:15:00,205
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,09:15:00,142
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,09:15:00,136
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,09:30:00,97
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,09:30:00,229
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,09:30:00,116
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,09:30:00,151
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,09:45:00,104
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,09:45:00,212
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,09:45:00,104
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,09:45:00,146
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,10:00:00,135
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,10:00:00,198
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,10:00:00,99
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,10:00:00,155
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,10:15:00,110
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,10:15:00,191
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,10:15:00,121
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,10:15:00,179
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,10:30:00,94
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,10:30:00,195
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,10:30:00,119
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,10:30:00,161
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,10:45:00,136
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,10:45:00,171
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,10:45:00,109
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,10:45:00,169
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,11:00:00,151
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,11:00:00,182
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,11:00:00,123
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,11:00:00,182
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,11:15:00,139
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,11:15:00,177
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,11:15:00,120
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,11:15:00,179
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,11:30:00,104
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,11:30:00,209
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,11:30:00,93
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,11:30:00,171
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,11:45:00,134
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,11:45:00,205
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,11:45:00,94
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,11:45:00,192
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,12:00:00,125
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,12:00:00,207
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,12:00:00,118
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,12:00:00,214
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,12:15:00,121
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,12:15:00,203
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,12:15:00,119
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,12:15:00,188
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,12:30:00,99
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,12:30:00,197
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,12:30:00,133
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,12:30:00,198
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,12:45:00,121
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,12:45:00,160
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,12:45:00,107
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,12:45:00,155
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,13:00:00,99
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,13:00:00,188
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,13:00:00,110
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,13:00:00,180
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,13:15:00,129
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,13:15:00,189
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,13:15:00,148
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,13:15:00,185
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,13:30:00,133
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,13:30:00,196
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,13:30:00,103
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,13:30:00,184
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,13:45:00,119
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,13:45:00,131
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,13:45:00,118
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,13:45:00,182
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,14:00:00,102
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,14:00:00,169
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,14:00:00,142
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,14:00:00,197
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,14:15:00,140
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,14:15:00,191
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,14:15:00,124
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,14:15:00,167
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,14:30:00,124
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,14:30:00,173
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,14:30:00,120
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,14:30:00,188
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,14:45:00,134
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,14:45:00,186
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,14:45:00,121
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,14:45:00,187
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,15:00:00,142
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,15:00:00,174
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,15:00:00,151
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,15:00:00,212
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,15:15:00,120
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,15:15:00,189
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,15:15:00,110
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,15:15:00,180
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,15:30:00,116
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,15:30:00,208
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,15:30:00,90
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,15:30:00,164
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,15:45:00,124
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,15:45:00,187
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,15:45:00,128
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,15:45:00,217
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,16:00:00,147
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,16:00:00,191
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,16:00:00,147
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,16:00:00,201
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,16:15:00,119
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,16:15:00,186
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,16:15:00,122
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,16:15:00,227
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,16:30:00,128
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,16:30:00,192
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,16:30:00,126
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,16:30:00,259
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,16:45:00,110
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,16:45:00,201
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,16:45:00,114
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,16:45:00,228
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,17:00:00,126
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,17:00:00,214
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,17:00:00,137
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,17:00:00,254
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,17:15:00,125
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,17:15:00,217
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,17:15:00,120
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,17:15:00,271
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,17:30:00,122
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,17:30:00,187
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,17:30:00,98
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,17:30:00,260
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,17:45:00,117
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,17:45:00,241
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,17:45:00,133
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,17:45:00,299
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,18:00:00,111
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,18:00:00,212
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,18:00:00,122
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,18:00:00,270
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,18:15:00,115
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,18:15:00,223
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,18:15:00,129
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,18:15:00,263
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,18:30:00,133
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,18:30:00,202
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,18:30:00,133
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,18:30:00,240
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,18:45:00,123
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,18:45:00,198
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,18:45:00,130
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,18:45:00,204
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,19:00:00,131
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,19:00:00,177
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,19:00:00,158
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,19:00:00,185
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,19:15:00,115
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,19:15:00,184
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,19:15:00,122
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,19:15:00,179
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,19:30:00,119
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,19:30:00,164
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,19:30:00,126
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,19:30:00,172
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,19:45:00,116
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,19:45:00,162
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,19:45:00,113
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,19:45:00,159
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,20:00:00,109
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,20:00:00,142
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,20:00:00,87
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,20:00:00,138
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,20:15:00,103
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,20:15:00,112
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,20:15:00,101
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,20:15:00,147
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,20:30:00,81
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,20:30:00,123
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,20:30:00,93
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,20:30:00,106
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,20:45:00,99
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,20:45:00,111
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,20:45:00,69
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,20:45:00,124
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,21:00:00,103
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,21:00:00,161
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,21:00:00,94
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,21:00:00,130
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,21:15:00,111
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,21:15:00,148
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,21:15:00,65
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,21:15:00,108
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,21:30:00,101
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,21:30:00,109
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,21:30:00,74
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,21:30:00,122
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,21:45:00,114
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,21:45:00,115
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,21:45:00,79
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,21:45:00,99
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,22:00:00,130
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,22:00:00,120
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,22:00:00,85
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,22:00:00,134
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,22:15:00,111
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,22:15:00,108
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,22:15:00,67
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,22:15:00,135
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,22:30:00,97
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,22:30:00,109
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,22:30:00,71
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,22:30:00,129
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,22:45:00,77
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,22:45:00,93
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,22:45:00,70
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,22:45:00,113
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,23:00:00,78
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,23:00:00,82
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,23:00:00,85
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,23:00:00,116
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,23:15:00,57
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,23:15:00,112
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,23:15:00,63
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,23:15:00,108
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,23:30:00,70
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,23:30:00,99
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,23:30:00,76
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,23:30:00,119
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-06,23:45:00,72
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-06,23:45:00,72
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-06,23:45:00,49
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-06,23:45:00,98
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,00:00:00,42
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,00:00:00,53
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,00:00:00,63
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,00:00:00,106
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,00:15:00,35
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,00:15:00,65
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,00:15:00,53
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,00:15:00,99
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,00:30:00,53
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,00:30:00,48
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,00:30:00,38
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,00:30:00,61
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,00:45:00,49
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,00:45:00,64
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,00:45:00,41
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,00:45:00,81
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,01:00:00,41
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,01:00:00,52
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,01:00:00,37
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,01:00:00,90
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,01:15:00,31
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,01:15:00,48
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,01:15:00,42
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,01:15:00,65
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,01:30:00,41
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,01:30:00,53
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,01:30:00,31
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,01:30:00,68
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,01:45:00,30
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,01:45:00,41
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,01:45:00,23
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,01:45:00,81
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,02:00:00,29
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,02:00:00,58
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,02:00:00,36
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,02:00:00,70
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,02:15:00,32
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,02:15:00,35
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,02:15:00,19
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,02:15:00,61
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,02:30:00,29
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,02:30:00,33
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,02:30:00,21
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,02:30:00,50
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,02:45:00,42
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,02:45:00,35
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,02:45:00,34
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,02:45:00,45
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,03:00:00,22
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,03:00:00,36
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,03:00:00,14
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,03:00:00,61
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,03:15:00,22
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,03:15:00,35
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,03:15:00,27
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,03:15:00,51
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,03:30:00,20
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,03:30:00,28
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,03:30:00,22
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,03:30:00,38
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,03:45:00,26
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,03:45:00,14
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,03:45:00,12
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,03:45:00,33
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,04:00:00,23
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,04:00:00,17
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,04:00:00,15
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,04:00:00,23
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,04:15:00,15
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,04:15:00,16
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,04:15:00,14
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,04:15:00,42
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,04:30:00,14
BURWOOD_RD E of GLENFERRIE_RD,3,2006-10-07,04:30:00,32
GLENFERRIE_RD S of BURWOOD_RD,5,2006-10-07,04:30:00,16
BURWOOD_RD W of GLENFERRIE_RD,7,2006-10-07,04:30:00,40
GLENFERRIE_RD N of BURWOOD_RD,1,2006-10-07,04:45:00,20
