loss,mape,val_loss,val_mape
0.034253980964422226,298506.40625,0.007703091017901897,120.46238708496094
0.007210240233689547,94892.8515625,0.006164426915347576,73.74191284179688
0.006517901085317135,82862.96875,0.005909674800932407,74.1047592163086
0.0061891586519777775,79412.3515625,0.005628685932606459,81.00312805175781
0.005788241513073444,78093.8203125,0.005301645956933498,76.95086669921875
0.005580272059887648,78014.0703125,0.005017772316932678,71.01068115234375
0.00546179199591279,75651.609375,0.0049146488308906555,73.51715850830078
0.005243374966084957,81889.953125,0.00471328292042017,70.62127685546875
0.005054858047515154,79649.109375,0.005246236454695463,63.603721618652344
0.004957159515470266,79580.3671875,0.004569605458527803,66.97282409667969
