loss,mape,val_loss,val_mape
0.0784170925617218,774885.0625,0.07165989279747009,426.90484619140625
0.047889452427625656,599127.125,0.039725132286548615,245.54171752929688
0.036514174193143845,416966.59375,0.03606558218598366,213.6644744873047
0.034250009804964066,393413.28125,0.03333220258355141,196.13919067382812
0.03207971528172493,374773.90625,0.030553370714187622,175.3192901611328
0.02976132184267044,362044.90625,0.028252696618437767,159.11264038085938
0.02723429910838604,385284.6875,0.026162680238485336,170.0514373779297
0.024371514096856117,346944.03125,0.02358260564506054,148.30123901367188
0.021567586809396744,333040.15625,0.020169708877801895,148.95423889160156
0.018573973327875137,340479.0625,0.017768312245607376,152.09027099609375
0.015376629307866096,339325.09375,0.016969108954072,121.34329223632812
0.014231611043214798,287251.59375,0.015163823030889034,153.55323791503906
0.0122675197198987,258879.890625,0.016103018075227737,137.5681610107422
0.01143011823296547,284845.0625,0.010812299326062202,124.08097076416016
0.011223293840885162,284390.625,0.010467061772942543,112.80416870117188
0.010976998135447502,253418.015625,0.010169295594096184,118.51925659179688
0.009433095343410969,240938.828125,0.012535144574940205,102.97274780273438
0.010422471910715103,248042.328125,0.009284159168601036,118.2527084350586
0.009770696982741356,230531.265625,0.009273459203541279,104.65592956542969
0.00875844620168209,216686.59375,0.009228087961673737,88.99461364746094
0.009621073491871357,229941.375,0.008945850655436516,99.51154327392578
0.00821744929999113,204703.25,0.008379206992685795,90.82901763916016
0.008762144483625889,236787.96875,0.008961066603660583,81.6751937866211
0.008215069770812988,234962.625,0.00794905610382557,92.7181167602539
0.008103708736598492,250666.28125,0.00839920248836279,98.28162384033203
0.008054261095821857,225226.734375,0.008017339743673801,95.39600372314453
0.0077186222188174725,226424.03125,0.007674950174987316,95.63095092773438
0.007240832317620516,197261.0625,0.007618863135576248,84.9701919555664
0.007699424866586924,215318.515625,0.007060174364596605,88.45999145507812
0.007404221687465906,198484.25,0.0068273297511041164,81.5263900756836
