loss,mape,val_loss,val_mape
0.07265955209732056,2045116.375,0.0626019537448883,3186304.25
0.049254003912210464,1495909.125,0.031000057235360146,1841689.75
0.032462939620018005,935774.125,0.02745610475540161,1407471.75
0.031021136790513992,878762.0625,0.023264789953827858,1117367.5
0.029662305489182472,788103.5625,0.022589165717363358,1223901.75
0.028348302468657494,788852.75,0.020968956872820854,1109179.625
0.027004536241292953,740081.625,0.02062864415347576,1218259.75
0.025587379932403564,767097.1875,0.019801223650574684,1200748.625
0.02427872270345688,724732.0,0.01842270791530609,1186741.0
0.022470742464065552,731707.9375,0.01584506593644619,1132331.625
0.02074255421757698,754584.3125,0.014985362067818642,1082699.625
0.01929672807455063,661364.75,0.014529149048030376,1149274.0
0.017243871465325356,639785.1875,0.01345600001513958,1015518.1875
0.01629943773150444,649616.6875,0.010853642597794533,1047245.0
0.014879644848406315,658392.625,0.00955485925078392,964292.3125
0.014063812792301178,630796.9375,0.009953975677490234,1034096.25
0.012720711529254913,590958.5625,0.010293145664036274,996221.5
0.013147286139428616,596590.5625,0.010608252137899399,913760.125
0.011988905258476734,600738.5,0.008933000266551971,829127.625
0.011648526415228844,579305.5,0.013069892302155495,897367.0
