Location,Date,Time,Vehicle Count
WILLS_ST NW OF HIGH_ST,2006-10-01,13:00,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,13:15,50
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,13:15,149
HIGH_ST W OF WILLS_ST,2006-10-01,13:15,141
WILLS_ST NW OF HIGH_ST,2006-10-01,13:15,2
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,13:30,64
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,13:30,148
HIGH_ST W OF WILLS_ST,2006-10-01,13:30,111
WILLS_ST NW OF HIGH_ST,2006-10-01,13:30,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,13:45,53
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,13:45,183
HIGH_ST W OF WILLS_ST,2006-10-01,13:45,119
WILLS_ST NW OF HIGH_ST,2006-10-01,13:45,8
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,14:00,52
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,14:00,139
HIGH_ST W OF WILLS_ST,2006-10-01,14:00,121
WILLS_ST NW OF HIGH_ST,2006-10-01,14:00,8
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,14:15,60
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,14:15,140
HIGH_ST W OF WILLS_ST,2006-10-01,14:15,129
WILLS_ST NW OF HIGH_ST,2006-10-01,14:15,10
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,14:30,62
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,14:30,151
HIGH_ST W OF WILLS_ST,2006-10-01,14:30,101
WILLS_ST NW OF HIGH_ST,2006-10-01,14:30,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,14:45,60
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,14:45,125
HIGH_ST W OF WILLS_ST,2006-10-01,14:45,138
WILLS_ST NW OF HIGH_ST,2006-10-01,14:45,9
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,15:00,63
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,15:00,142
HIGH_ST W OF WILLS_ST,2006-10-01,15:00,124
WILLS_ST NW OF HIGH_ST,2006-10-01,15:00,8
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,15:15,66
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,15:15,131
HIGH_ST W OF WILLS_ST,2006-10-01,15:15,114
WILLS_ST NW OF HIGH_ST,2006-10-01,15:15,9
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,15:30,86
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,15:30,134
HIGH_ST W OF WILLS_ST,2006-10-01,15:30,143
WILLS_ST NW OF HIGH_ST,2006-10-01,15:30,9
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,15:45,86
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,15:45,138
HIGH_ST W OF WILLS_ST,2006-10-01,15:45,137
WILLS_ST NW OF HIGH_ST,2006-10-01,15:45,12
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,16:00,52
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,16:00,152
HIGH_ST W OF WILLS_ST,2006-10-01,16:00,162
WILLS_ST NW OF HIGH_ST,2006-10-01,16:00,4
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,16:15,82
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,16:15,125
HIGH_ST W OF WILLS_ST,2006-10-01,16:15,131
WILLS_ST NW OF HIGH_ST,2006-10-01,16:15,14
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,16:30,67
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,16:30,123
HIGH_ST W OF WILLS_ST,2006-10-01,16:30,124
WILLS_ST NW OF HIGH_ST,2006-10-01,16:30,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,16:45,82
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,16:45,157
HIGH_ST W OF WILLS_ST,2006-10-01,16:45,146
WILLS_ST NW OF HIGH_ST,2006-10-01,16:45,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,17:00,79
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,17:00,146
HIGH_ST W OF WILLS_ST,2006-10-01,17:00,144
WILLS_ST NW OF HIGH_ST,2006-10-01,17:00,10
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,17:15,96
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,17:15,154
HIGH_ST W OF WILLS_ST,2006-10-01,17:15,164
WILLS_ST NW OF HIGH_ST,2006-10-01,17:15,12
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,17:30,78
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,17:30,138
HIGH_ST W OF WILLS_ST,2006-10-01,17:30,142
WILLS_ST NW OF HIGH_ST,2006-10-01,17:30,6
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,17:45,65
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,17:45,144
HIGH_ST W OF WILLS_ST,2006-10-01,17:45,153
WILLS_ST NW OF HIGH_ST,2006-10-01,17:45,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,18:00,82
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,18:00,119
HIGH_ST W OF WILLS_ST,2006-10-01,18:00,114
WILLS_ST NW OF HIGH_ST,2006-10-01,18:00,14
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,18:15,70
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,18:15,118
HIGH_ST W OF WILLS_ST,2006-10-01,18:15,118
WILLS_ST NW OF HIGH_ST,2006-10-01,18:15,7
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,18:30,63
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,18:30,121
HIGH_ST W OF WILLS_ST,2006-10-01,18:30,104
WILLS_ST NW OF HIGH_ST,2006-10-01,18:30,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,18:45,66
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,18:45,117
HIGH_ST W OF WILLS_ST,2006-10-01,18:45,95
WILLS_ST NW OF HIGH_ST,2006-10-01,18:45,2
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,19:00,49
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,19:00,102
HIGH_ST W OF WILLS_ST,2006-10-01,19:00,82
WILLS_ST NW OF HIGH_ST,2006-10-01,19:00,6
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,19:15,72
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,19:15,77
HIGH_ST W OF WILLS_ST,2006-10-01,19:15,58
WILLS_ST NW OF HIGH_ST,2006-10-01,19:15,3
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,19:30,65
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,19:30,77
HIGH_ST W OF WILLS_ST,2006-10-01,19:30,77
WILLS_ST NW OF HIGH_ST,2006-10-01,19:30,3
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,19:45,50
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,19:45,76
HIGH_ST W OF WILLS_ST,2006-10-01,19:45,67
WILLS_ST NW OF HIGH_ST,2006-10-01,19:45,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,1:00,24
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,1:00,29
HIGH_ST W OF WILLS_ST,2006-10-01,1:00,34
WILLS_ST NW OF HIGH_ST,2006-10-01,1:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,1:15,25
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,1:15,28
HIGH_ST W OF WILLS_ST,2006-10-01,1:15,31
WILLS_ST NW OF HIGH_ST,2006-10-01,1:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,1:30,19
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,1:30,21
HIGH_ST W OF WILLS_ST,2006-10-01,1:30,31
WILLS_ST NW OF HIGH_ST,2006-10-01,1:30,2
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,1:45,15
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,1:45,23
HIGH_ST W OF WILLS_ST,2006-10-01,1:45,34
WILLS_ST NW OF HIGH_ST,2006-10-01,1:45,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,20:00,30
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,20:00,77
HIGH_ST W OF WILLS_ST,2006-10-01,20:00,46
WILLS_ST NW OF HIGH_ST,2006-10-01,20:00,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,20:15,48
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,20:15,65
HIGH_ST W OF WILLS_ST,2006-10-01,20:15,45
WILLS_ST NW OF HIGH_ST,2006-10-01,20:15,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,20:30,33
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,20:30,61
HIGH_ST W OF WILLS_ST,2006-10-01,20:30,47
WILLS_ST NW OF HIGH_ST,2006-10-01,20:30,4
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,20:45,36
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,20:45,51
HIGH_ST W OF WILLS_ST,2006-10-01,20:45,60
WILLS_ST NW OF HIGH_ST,2006-10-01,20:45,3
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,21:00,47
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,21:00,74
HIGH_ST W OF WILLS_ST,2006-10-01,21:00,60
WILLS_ST NW OF HIGH_ST,2006-10-01,21:00,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,21:15,46
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,21:15,59
HIGH_ST W OF WILLS_ST,2006-10-01,21:15,56
WILLS_ST NW OF HIGH_ST,2006-10-01,21:15,4
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,21:30,43
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,21:30,41
HIGH_ST W OF WILLS_ST,2006-10-01,21:30,43
WILLS_ST NW OF HIGH_ST,2006-10-01,21:30,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,21:45,46
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,21:45,50
HIGH_ST W OF WILLS_ST,2006-10-01,21:45,58
WILLS_ST NW OF HIGH_ST,2006-10-01,21:45,5
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,22:00,33
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,22:00,48
HIGH_ST W OF WILLS_ST,2006-10-01,22:00,64
WILLS_ST NW OF HIGH_ST,2006-10-01,22:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,22:15,26
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,22:15,42
HIGH_ST W OF WILLS_ST,2006-10-01,22:15,46
WILLS_ST NW OF HIGH_ST,2006-10-01,22:15,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,22:30,28
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,22:30,27
HIGH_ST W OF WILLS_ST,2006-10-01,22:30,34
WILLS_ST NW OF HIGH_ST,2006-10-01,22:30,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,22:45,23
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,22:45,35
HIGH_ST W OF WILLS_ST,2006-10-01,22:45,43
WILLS_ST NW OF HIGH_ST,2006-10-01,22:45,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,23:00,15
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,23:00,19
HIGH_ST W OF WILLS_ST,2006-10-01,23:00,35
WILLS_ST NW OF HIGH_ST,2006-10-01,23:00,7
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,23:15,18
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,23:15,16
HIGH_ST W OF WILLS_ST,2006-10-01,23:15,19
WILLS_ST NW OF HIGH_ST,2006-10-01,23:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,23:30,22
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,23:30,13
HIGH_ST W OF WILLS_ST,2006-10-01,23:30,24
WILLS_ST NW OF HIGH_ST,2006-10-01,23:30,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,23:45,15
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,23:45,25
HIGH_ST W OF WILLS_ST,2006-10-01,23:45,22
WILLS_ST NW OF HIGH_ST,2006-10-01,23:45,2
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,2:00,18
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,2:00,19
HIGH_ST W OF WILLS_ST,2006-10-01,2:00,19
WILLS_ST NW OF HIGH_ST,2006-10-01,2:00,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,2:15,16
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,2:15,18
HIGH_ST W OF WILLS_ST,2006-10-01,2:15,21
WILLS_ST NW OF HIGH_ST,2006-10-01,2:15,2
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,2:30,20
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,2:30,24
HIGH_ST W OF WILLS_ST,2006-10-01,2:30,22
WILLS_ST NW OF HIGH_ST,2006-10-01,2:30,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,2:45,13
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,2:45,17
HIGH_ST W OF WILLS_ST,2006-10-01,2:45,17
WILLS_ST NW OF HIGH_ST,2006-10-01,2:45,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,3:00,13
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,3:00,15
HIGH_ST W OF WILLS_ST,2006-10-01,3:00,18
WILLS_ST NW OF HIGH_ST,2006-10-01,3:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,3:15,12
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,3:15,17
HIGH_ST W OF WILLS_ST,2006-10-01,3:15,25
WILLS_ST NW OF HIGH_ST,2006-10-01,3:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,3:30,14
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,3:30,17
HIGH_ST W OF WILLS_ST,2006-10-01,3:30,16
WILLS_ST NW OF HIGH_ST,2006-10-01,3:30,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,3:45,10
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,3:45,12
HIGH_ST W OF WILLS_ST,2006-10-01,3:45,9
WILLS_ST NW OF HIGH_ST,2006-10-01,3:45,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,4:00,16
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,4:00,12
HIGH_ST W OF WILLS_ST,2006-10-01,4:00,15
WILLS_ST NW OF HIGH_ST,2006-10-01,4:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,4:15,17
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,4:15,14
HIGH_ST W OF WILLS_ST,2006-10-01,4:15,21
WILLS_ST NW OF HIGH_ST,2006-10-01,4:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,4:30,16
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,4:30,19
HIGH_ST W OF WILLS_ST,2006-10-01,4:30,15
WILLS_ST NW OF HIGH_ST,2006-10-01,4:30,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,4:45,5
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,4:45,13
HIGH_ST W OF WILLS_ST,2006-10-01,4:45,13
WILLS_ST NW OF HIGH_ST,2006-10-01,4:45,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,5:00,7
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,5:00,15
HIGH_ST W OF WILLS_ST,2006-10-01,5:00,14
WILLS_ST NW OF HIGH_ST,2006-10-01,5:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,5:15,12
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,5:15,9
HIGH_ST W OF WILLS_ST,2006-10-01,5:15,7
WILLS_ST NW OF HIGH_ST,2006-10-01,5:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,5:30,7
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,5:30,18
HIGH_ST W OF WILLS_ST,2006-10-01,5:30,5
WILLS_ST NW OF HIGH_ST,2006-10-01,5:30,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,5:45,8
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,5:45,20
HIGH_ST W OF WILLS_ST,2006-10-01,5:45,19
WILLS_ST NW OF HIGH_ST,2006-10-01,5:45,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,6:00,9
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,6:00,22
HIGH_ST W OF WILLS_ST,2006-10-01,6:00,15
WILLS_ST NW OF HIGH_ST,2006-10-01,6:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,6:15,6
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,6:15,31
HIGH_ST W OF WILLS_ST,2006-10-01,6:15,16
WILLS_ST NW OF HIGH_ST,2006-10-01,6:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,6:30,5
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,6:30,38
HIGH_ST W OF WILLS_ST,2006-10-01,6:30,22
WILLS_ST NW OF HIGH_ST,2006-10-01,6:30,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,6:45,11
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,6:45,30
HIGH_ST W OF WILLS_ST,2006-10-01,6:45,28
WILLS_ST NW OF HIGH_ST,2006-10-01,6:45,3
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,7:00,13
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,7:00,36
HIGH_ST W OF WILLS_ST,2006-10-01,7:00,26
WILLS_ST NW OF HIGH_ST,2006-10-01,7:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,7:15,13
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,7:15,44
HIGH_ST W OF WILLS_ST,2006-10-01,7:15,31
WILLS_ST NW OF HIGH_ST,2006-10-01,7:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,7:30,6
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,7:30,56
HIGH_ST W OF WILLS_ST,2006-10-01,7:30,31
WILLS_ST NW OF HIGH_ST,2006-10-01,7:30,2
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,7:45,10
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,7:45,53
HIGH_ST W OF WILLS_ST,2006-10-01,7:45,43
WILLS_ST NW OF HIGH_ST,2006-10-01,7:45,4
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,8:00,10
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,8:00,44
HIGH_ST W OF WILLS_ST,2006-10-01,8:00,26
WILLS_ST NW OF HIGH_ST,2006-10-01,8:00,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,8:15,14
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,8:15,72
HIGH_ST W OF WILLS_ST,2006-10-01,8:15,35
WILLS_ST NW OF HIGH_ST,2006-10-01,8:15,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,8:30,18
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,8:30,82
HIGH_ST W OF WILLS_ST,2006-10-01,8:30,63
WILLS_ST NW OF HIGH_ST,2006-10-01,8:30,4
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,8:45,23
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,8:45,115
HIGH_ST W OF WILLS_ST,2006-10-01,8:45,59
WILLS_ST NW OF HIGH_ST,2006-10-01,8:45,6
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,9:00,25
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,9:00,85
HIGH_ST W OF WILLS_ST,2006-10-01,9:00,52
WILLS_ST NW OF HIGH_ST,2006-10-01,9:00,6
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,9:15,28
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,9:15,117
HIGH_ST W OF WILLS_ST,2006-10-01,9:15,85
WILLS_ST NW OF HIGH_ST,2006-10-01,9:15,7
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,9:30,37
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,9:30,140
HIGH_ST W OF WILLS_ST,2006-10-01,9:30,101
WILLS_ST NW OF HIGH_ST,2006-10-01,9:30,3
S.E.ARTERIAL N OF HIGH_ST,2006-10-01,9:45,33
HIGH_ST E OF S.E.ARTERIAL,2006-10-01,9:45,160
HIGH_ST W OF WILLS_ST,2006-10-01,9:45,117
WILLS_ST NW OF HIGH_ST,2006-10-01,9:45,8
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,0:00,16
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,0:00,18
HIGH_ST W OF WILLS_ST,2006-10-02,0:00,25
WILLS_ST NW OF HIGH_ST,2006-10-02,0:00,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,0:15,9
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,0:15,14
HIGH_ST W OF WILLS_ST,2006-10-02,0:15,15
WILLS_ST NW OF HIGH_ST,2006-10-02,0:15,1
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,0:30,14
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,0:30,11
HIGH_ST W OF WILLS_ST,2006-10-02,0:30,17
WILLS_ST NW OF HIGH_ST,2006-10-02,0:30,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,0:45,9
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,0:45,7
HIGH_ST W OF WILLS_ST,2006-10-02,0:45,6
WILLS_ST NW OF HIGH_ST,2006-10-02,0:45,0
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,10:00,45
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,10:00,148
HIGH_ST W OF WILLS_ST,2006-10-02,10:00,126
WILLS_ST NW OF HIGH_ST,2006-10-02,10:00,3
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,10:15,44
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,10:15,172
HIGH_ST W OF WILLS_ST,2006-10-02,10:15,103
WILLS_ST NW OF HIGH_ST,2006-10-02,10:15,10
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,10:30,41
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,10:30,161
HIGH_ST W OF WILLS_ST,2006-10-02,10:30,112
WILLS_ST NW OF HIGH_ST,2006-10-02,10:30,9
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,10:45,56
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,10:45,138
HIGH_ST W OF WILLS_ST,2006-10-02,10:45,104
WILLS_ST NW OF HIGH_ST,2006-10-02,10:45,11
S.E.ARTERIAL N OF HIGH_ST,2006-10-02,11:00,61
HIGH_ST E OF S.E.ARTERIAL,2006-10-02,11:00,154
HIGH_ST W OF WILLS_ST,2006-10-02,11:00,106
WILLS_ST NW OF HIGH_ST,2006-10-02,11:00,7
