Location,Date,Time,Vehicle Count
BURKE_RD S of EASTERN_FWY,2006-10-01,0:00,61
BURKE_RD S of EASTERN_FWY,2006-10-01,0:15,83
BURKE_RD S of EASTERN_FWY,2006-10-01,0:30,55
BURKE_RD S of EASTERN_FWY,2006-10-01,0:45,46
BURKE_RD S of EASTERN_FWY,2006-10-01,10:00,163
BURKE_RD S of EASTERN_FWY,2006-10-01,10:15,167
BURKE_RD S of EASTERN_FWY,2006-10-01,10:30,150
BURKE_RD S of EASTERN_FWY,2006-10-01,10:45,141
BURKE_RD S of EASTERN_FWY,2006-10-01,11:00,166
BURKE_RD S of EASTERN_FWY,2006-10-01,11:15,158
BURKE_RD S of EASTERN_FWY,2006-10-01,11:30,171
BURKE_RD S of EASTERN_FWY,2006-10-01,11:45,195
BURKE_RD S of EASTERN_FWY,2006-10-01,12:00,188
BURKE_RD S of EASTERN_FWY,2006-10-01,12:15,185
BURKE_RD S of EASTERN_FWY,2006-10-01,12:30,219
BURKE_RD S of EASTERN_FWY,2006-10-01,12:45,223
BURKE_RD S of EASTERN_FWY,2006-10-01,13:00,201
BURKE_RD S of EASTERN_FWY,2006-10-01,13:15,181
BURKE_RD S of EASTERN_FWY,2006-10-01,13:30,195
BURKE_RD S of EASTERN_FWY,2006-10-01,13:45,210
BURKE_RD S of EASTERN_FWY,2006-10-01,14:00,208
BURKE_RD S of EASTERN_FWY,2006-10-01,14:15,170
BURKE_RD S of EASTERN_FWY,2006-10-01,14:30,203
BURKE_RD S of EASTERN_FWY,2006-10-01,14:45,166
BURKE_RD S of EASTERN_FWY,2006-10-01,15:00,182
BURKE_RD S of EASTERN_FWY,2006-10-01,15:15,176
BURKE_RD S of EASTERN_FWY,2006-10-01,15:30,180
BURKE_RD S of EASTERN_FWY,2006-10-01,15:45,212
BURKE_RD S of EASTERN_FWY,2006-10-01,16:00,200
BURKE_RD S of EASTERN_FWY,2006-10-01,16:15,203
BURKE_RD S of EASTERN_FWY,2006-10-01,16:30,194
BURKE_RD S of EASTERN_FWY,2006-10-01,16:45,219
BURKE_RD S of EASTERN_FWY,2006-10-01,17:00,219
BURKE_RD S of EASTERN_FWY,2006-10-01,17:15,240
BURKE_RD S of EASTERN_FWY,2006-10-01,17:30,218
BURKE_RD S of EASTERN_FWY,2006-10-01,17:45,206
BURKE_RD S of EASTERN_FWY,2006-10-01,18:00,164
BURKE_RD S of EASTERN_FWY,2006-10-01,18:15,159
BURKE_RD S of EASTERN_FWY,2006-10-01,18:30,184
BURKE_RD S of EASTERN_FWY,2006-10-01,18:45,142
BURKE_RD S of EASTERN_FWY,2006-10-01,19:00,128
BURKE_RD S of EASTERN_FWY,2006-10-01,19:15,103
BURKE_RD S of EASTERN_FWY,2006-10-01,19:30,98
BURKE_RD S of EASTERN_FWY,2006-10-01,19:45,93
BURKE_RD S of EASTERN_FWY,2006-10-01,1:00,60
BURKE_RD S of EASTERN_FWY,2006-10-01,1:15,48
BURKE_RD S of EASTERN_FWY,2006-10-01,1:30,35
BURKE_RD S of EASTERN_FWY,2006-10-01,1:45,28
BURKE_RD S of EASTERN_FWY,2006-10-01,20:00,107
BURKE_RD S of EASTERN_FWY,2006-10-01,20:15,92
BURKE_RD S of EASTERN_FWY,2006-10-01,20:30,90
BURKE_RD S of EASTERN_FWY,2006-10-01,20:45,68
BURKE_RD S of EASTERN_FWY,2006-10-01,21:00,91
BURKE_RD S of EASTERN_FWY,2006-10-01,21:15,130
BURKE_RD S of EASTERN_FWY,2006-10-01,21:30,139
BURKE_RD S of EASTERN_FWY,2006-10-01,21:45,94
BURKE_RD S of EASTERN_FWY,2006-10-01,22:00,103
BURKE_RD S of EASTERN_FWY,2006-10-01,22:15,74
BURKE_RD S of EASTERN_FWY,2006-10-01,22:30,52
BURKE_RD S of EASTERN_FWY,2006-10-01,22:45,54
BURKE_RD S of EASTERN_FWY,2006-10-01,23:00,44
BURKE_RD S of EASTERN_FWY,2006-10-01,23:15,44
BURKE_RD S of EASTERN_FWY,2006-10-01,23:30,25
BURKE_RD S of EASTERN_FWY,2006-10-01,23:45,34
BURKE_RD S of EASTERN_FWY,2006-10-01,2:00,17
BURKE_RD S of EASTERN_FWY,2006-10-01,2:15,25
BURKE_RD S of EASTERN_FWY,2006-10-01,2:30,18
BURKE_RD S of EASTERN_FWY,2006-10-01,2:45,19
BURKE_RD S of EASTERN_FWY,2006-10-01,3:00,25
BURKE_RD S of EASTERN_FWY,2006-10-01,3:15,13
BURKE_RD S of EASTERN_FWY,2006-10-01,3:30,17
BURKE_RD S of EASTERN_FWY,2006-10-01,3:45,15
BURKE_RD S of EASTERN_FWY,2006-10-01,4:00,18
BURKE_RD S of EASTERN_FWY,2006-10-01,4:15,9
BURKE_RD S of EASTERN_FWY,2006-10-01,4:30,9
BURKE_RD S of EASTERN_FWY,2006-10-01,4:45,10
BURKE_RD S of EASTERN_FWY,2006-10-01,5:00,27
BURKE_RD S of EASTERN_FWY,2006-10-01,5:15,17
BURKE_RD S of EASTERN_FWY,2006-10-01,5:30,17
BURKE_RD S of EASTERN_FWY,2006-10-01,5:45,23
BURKE_RD S of EASTERN_FWY,2006-10-01,6:00,26
BURKE_RD S of EASTERN_FWY,2006-10-01,6:15,34
BURKE_RD S of EASTERN_FWY,2006-10-01,6:30,52
BURKE_RD S of EASTERN_FWY,2006-10-01,6:45,31
BURKE_RD S of EASTERN_FWY,2006-10-01,7:00,34
BURKE_RD S of EASTERN_FWY,2006-10-01,7:15,36
BURKE_RD S of EASTERN_FWY,2006-10-01,7:30,53
BURKE_RD S of EASTERN_FWY,2006-10-01,7:45,59
BURKE_RD S of EASTERN_FWY,2006-10-01,8:00,58
BURKE_RD S of EASTERN_FWY,2006-10-01,8:15,86
BURKE_RD S of EASTERN_FWY,2006-10-01,8:30,80
BURKE_RD S of EASTERN_FWY,2006-10-01,8:45,100
BURKE_RD S of EASTERN_FWY,2006-10-01,9:00,114
BURKE_RD S of EASTERN_FWY,2006-10-01,9:15,120
BURKE_RD S of EASTERN_FWY,2006-10-01,9:30,135
BURKE_RD S of EASTERN_FWY,2006-10-01,9:45,145
BURKE_RD S of EASTERN_FWY,2006-10-02,0:00,33
BURKE_RD S of EASTERN_FWY,2006-10-02,0:15,31
BURKE_RD S of EASTERN_FWY,2006-10-02,0:30,19
BURKE_RD S of EASTERN_FWY,2006-10-02,0:45,11
BURKE_RD S of EASTERN_FWY,2006-10-02,10:00,167
BURKE_RD S of EASTERN_FWY,2006-10-02,10:15,187
BURKE_RD S of EASTERN_FWY,2006-10-02,10:30,201
BURKE_RD S of EASTERN_FWY,2006-10-02,10:45,173
BURKE_RD S of EASTERN_FWY,2006-10-02,11:00,156
BURKE_RD S of EASTERN_FWY,2006-10-02,11:15,188
BURKE_RD S of EASTERN_FWY,2006-10-02,11:30,157
BURKE_RD S of EASTERN_FWY,2006-10-02,11:45,168
BURKE_RD S of EASTERN_FWY,2006-10-02,12:00,188
BURKE_RD S of EASTERN_FWY,2006-10-02,12:15,166
BURKE_RD S of EASTERN_FWY,2006-10-02,12:30,173
BURKE_RD S of EASTERN_FWY,2006-10-02,12:45,153
BURKE_RD S of EASTERN_FWY,2006-10-02,13:00,195
