Location,Date,Time,Vehicle Count
EARL_ST SE of PRINCESS_ST,2006-10-01,20:00,65
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,20:00,109
EARL_ST SE of PRINCESS_ST,2006-10-01,20:15,46
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,20:15,114
EARL_ST SE of PRINCESS_ST,2006-10-01,20:30,53
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,20:30,91
EARL_ST SE of PRINCESS_ST,2006-10-01,20:45,50
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,20:45,96
EARL_ST SE of PRINCESS_ST,2006-10-01,21:00,68
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,21:00,126
EARL_ST SE of PRINCESS_ST,2006-10-01,21:15,84
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,21:15,122
EARL_ST SE of PRINCESS_ST,2006-10-01,21:30,57
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,21:30,106
EARL_ST SE of PRINCESS_ST,2006-10-01,21:45,36
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,21:45,101
EARL_ST SE of PRINCESS_ST,2006-10-01,22:00,29
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,22:00,81
EARL_ST SE of PRINCESS_ST,2006-10-01,22:15,26
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,22:15,72
EARL_ST SE of PRINCESS_ST,2006-10-01,22:30,33
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,22:30,72
EARL_ST SE of PRINCESS_ST,2006-10-01,22:45,22
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,22:45,59
EARL_ST SE of PRINCESS_ST,2006-10-01,23:00,14
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,23:00,33
EARL_ST SE of PRINCESS_ST,2006-10-01,23:15,15
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,23:15,45
EARL_ST SE of PRINCESS_ST,2006-10-01,23:30,11
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,23:30,28
EARL_ST SE of PRINCESS_ST,2006-10-01,23:45,12
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,23:45,29
EARL_ST SE of PRINCESS_ST,2006-10-01,2:00,20
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,2:00,36
EARL_ST SE of PRINCESS_ST,2006-10-01,2:15,8
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,2:15,33
EARL_ST SE of PRINCESS_ST,2006-10-01,2:30,8
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,2:30,27
EARL_ST SE of PRINCESS_ST,2006-10-01,2:45,12
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,2:45,28
EARL_ST SE of PRINCESS_ST,2006-10-01,3:00,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,3:00,26
EARL_ST SE of PRINCESS_ST,2006-10-01,3:15,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,3:15,23
EARL_ST SE of PRINCESS_ST,2006-10-01,3:30,8
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,3:30,23
EARL_ST SE of PRINCESS_ST,2006-10-01,3:45,8
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,3:45,17
EARL_ST SE of PRINCESS_ST,2006-10-01,4:00,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,4:00,21
EARL_ST SE of PRINCESS_ST,2006-10-01,4:15,4
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,4:15,15
EARL_ST SE of PRINCESS_ST,2006-10-01,4:30,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,4:30,18
EARL_ST SE of PRINCESS_ST,2006-10-01,4:45,4
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,4:45,20
EARL_ST SE of PRINCESS_ST,2006-10-01,5:00,13
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,5:00,27
EARL_ST SE of PRINCESS_ST,2006-10-01,5:15,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,5:15,15
EARL_ST SE of PRINCESS_ST,2006-10-01,5:30,7
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,5:30,21
EARL_ST SE of PRINCESS_ST,2006-10-01,5:45,12
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,5:45,16
EARL_ST SE of PRINCESS_ST,2006-10-01,6:00,11
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,6:00,18
EARL_ST SE of PRINCESS_ST,2006-10-01,6:15,20
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,6:15,31
EARL_ST SE of PRINCESS_ST,2006-10-01,6:30,27
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,6:30,32
EARL_ST SE of PRINCESS_ST,2006-10-01,6:45,19
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,6:45,33
EARL_ST SE of PRINCESS_ST,2006-10-01,7:00,29
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,7:00,41
EARL_ST SE of PRINCESS_ST,2006-10-01,7:15,28
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,7:15,45
EARL_ST SE of PRINCESS_ST,2006-10-01,7:30,36
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,7:30,45
EARL_ST SE of PRINCESS_ST,2006-10-01,7:45,39
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,7:45,45
EARL_ST SE of PRINCESS_ST,2006-10-01,8:00,38
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,8:00,46
EARL_ST SE of PRINCESS_ST,2006-10-01,8:15,38
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,8:15,54
EARL_ST SE of PRINCESS_ST,2006-10-01,8:30,49
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,8:30,61
EARL_ST SE of PRINCESS_ST,2006-10-01,8:45,73
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,8:45,85
EARL_ST SE of PRINCESS_ST,2006-10-01,9:00,68
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,9:00,81
EARL_ST SE of PRINCESS_ST,2006-10-01,9:15,80
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,9:15,96
EARL_ST SE of PRINCESS_ST,2006-10-01,9:30,110
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,9:30,137
EARL_ST SE of PRINCESS_ST,2006-10-01,9:45,111
PRINCESS_ST S of CHANDLER_HWY,2006-10-01,9:45,131
EARL_ST SE of PRINCESS_ST,2006-10-02,0:00,6
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,0:00,28
EARL_ST SE of PRINCESS_ST,2006-10-02,0:15,5
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,0:15,21
EARL_ST SE of PRINCESS_ST,2006-10-02,0:30,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,0:30,33
EARL_ST SE of PRINCESS_ST,2006-10-02,0:45,4
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,0:45,16
EARL_ST SE of PRINCESS_ST,2006-10-02,10:00,123
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,10:00,192
EARL_ST SE of PRINCESS_ST,2006-10-02,10:15,110
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,10:15,171
EARL_ST SE of PRINCESS_ST,2006-10-02,10:30,101
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,10:30,202
EARL_ST SE of PRINCESS_ST,2006-10-02,10:45,90
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,10:45,174
EARL_ST SE of PRINCESS_ST,2006-10-02,11:00,89
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,11:00,176
EARL_ST SE of PRINCESS_ST,2006-10-02,11:15,73
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,11:15,186
EARL_ST SE of PRINCESS_ST,2006-10-02,11:30,105
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,11:30,183
EARL_ST SE of PRINCESS_ST,2006-10-02,11:45,95
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,11:45,176
EARL_ST SE of PRINCESS_ST,2006-10-02,12:00,106
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,12:00,189
EARL_ST SE of PRINCESS_ST,2006-10-02,12:15,123
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,12:15,220
EARL_ST SE of PRINCESS_ST,2006-10-02,12:30,87
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,12:30,220
EARL_ST SE of PRINCESS_ST,2006-10-02,12:45,100
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,12:45,188
EARL_ST SE of PRINCESS_ST,2006-10-02,13:00,99
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,13:00,202
EARL_ST SE of PRINCESS_ST,2006-10-02,13:15,104
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,13:15,207
EARL_ST SE of PRINCESS_ST,2006-10-02,13:30,99
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,13:30,232
EARL_ST SE of PRINCESS_ST,2006-10-02,13:45,96
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,13:45,184
EARL_ST SE of PRINCESS_ST,2006-10-02,14:00,112
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,14:00,222
EARL_ST SE of PRINCESS_ST,2006-10-02,14:15,98
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,14:15,234
EARL_ST SE of PRINCESS_ST,2006-10-02,14:30,86
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,14:30,249
EARL_ST SE of PRINCESS_ST,2006-10-02,14:45,93
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,14:45,244
EARL_ST SE of PRINCESS_ST,2006-10-02,15:00,97
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,15:00,250
EARL_ST SE of PRINCESS_ST,2006-10-02,15:15,125
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,15:15,278
EARL_ST SE of PRINCESS_ST,2006-10-02,15:30,207
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,15:30,330
EARL_ST SE of PRINCESS_ST,2006-10-02,15:45,144
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,15:45,382
EARL_ST SE of PRINCESS_ST,2006-10-02,16:00,174
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,16:00,382
EARL_ST SE of PRINCESS_ST,2006-10-02,16:15,144
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,16:15,339
EARL_ST SE of PRINCESS_ST,2006-10-02,16:30,120
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,16:30,375
EARL_ST SE of PRINCESS_ST,2006-10-02,16:45,137
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,16:45,378
EARL_ST SE of PRINCESS_ST,2006-10-02,17:00,156
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,17:00,390
EARL_ST SE of PRINCESS_ST,2006-10-02,17:15,144
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,17:15,422
EARL_ST SE of PRINCESS_ST,2006-10-02,17:30,151
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,17:30,385
EARL_ST SE of PRINCESS_ST,2006-10-02,17:45,163
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,17:45,396
EARL_ST SE of PRINCESS_ST,2006-10-02,18:00,121
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,18:00,347
EARL_ST SE of PRINCESS_ST,2006-10-02,18:15,134
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,18:15,364
EARL_ST SE of PRINCESS_ST,2006-10-02,18:30,120
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,18:30,360
EARL_ST SE of PRINCESS_ST,2006-10-02,18:45,106
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,18:45,265
EARL_ST SE of PRINCESS_ST,2006-10-02,19:00,83
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,19:00,205
EARL_ST SE of PRINCESS_ST,2006-10-02,19:15,101
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,19:15,190
EARL_ST SE of PRINCESS_ST,2006-10-02,19:30,64
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,19:30,159
EARL_ST SE of PRINCESS_ST,2006-10-02,19:45,73
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,19:45,183
EARL_ST SE of PRINCESS_ST,2006-10-02,1:00,10
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,1:00,6
EARL_ST SE of PRINCESS_ST,2006-10-02,1:15,2
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,1:15,13
EARL_ST SE of PRINCESS_ST,2006-10-02,1:30,6
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,1:30,11
EARL_ST SE of PRINCESS_ST,2006-10-02,1:45,3
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,1:45,12
EARL_ST SE of PRINCESS_ST,2006-10-02,20:00,74
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,20:00,129
EARL_ST SE of PRINCESS_ST,2006-10-02,20:15,45
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,20:15,122
EARL_ST SE of PRINCESS_ST,2006-10-02,20:30,41
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,20:30,130
EARL_ST SE of PRINCESS_ST,2006-10-02,20:45,46
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,20:45,100
EARL_ST SE of PRINCESS_ST,2006-10-02,21:00,46
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,21:00,104
EARL_ST SE of PRINCESS_ST,2006-10-02,21:15,34
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,21:15,118
EARL_ST SE of PRINCESS_ST,2006-10-02,21:30,50
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,21:30,114
EARL_ST SE of PRINCESS_ST,2006-10-02,21:45,62
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,21:45,113
EARL_ST SE of PRINCESS_ST,2006-10-02,22:00,41
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,22:00,109
EARL_ST SE of PRINCESS_ST,2006-10-02,22:15,31
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,22:15,99
EARL_ST SE of PRINCESS_ST,2006-10-02,22:30,24
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,22:30,78
EARL_ST SE of PRINCESS_ST,2006-10-02,22:45,20
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,22:45,83
EARL_ST SE of PRINCESS_ST,2006-10-02,23:00,18
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,23:00,73
EARL_ST SE of PRINCESS_ST,2006-10-02,23:15,28
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,23:15,48
EARL_ST SE of PRINCESS_ST,2006-10-02,23:30,6
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,23:30,37
EARL_ST SE of PRINCESS_ST,2006-10-02,23:45,5
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,23:45,21
EARL_ST SE of PRINCESS_ST,2006-10-02,2:00,3
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,2:00,8
EARL_ST SE of PRINCESS_ST,2006-10-02,2:15,3
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,2:15,9
EARL_ST SE of PRINCESS_ST,2006-10-02,2:30,1
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,2:30,6
EARL_ST SE of PRINCESS_ST,2006-10-02,2:45,3
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,2:45,4
EARL_ST SE of PRINCESS_ST,2006-10-02,3:00,3
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,3:00,9
EARL_ST SE of PRINCESS_ST,2006-10-02,3:15,4
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,3:15,10
EARL_ST SE of PRINCESS_ST,2006-10-02,3:30,4
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,3:30,5
EARL_ST SE of PRINCESS_ST,2006-10-02,3:45,2
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,3:45,6
EARL_ST SE of PRINCESS_ST,2006-10-02,4:00,6
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,4:00,13
EARL_ST SE of PRINCESS_ST,2006-10-02,4:15,5
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,4:15,8
EARL_ST SE of PRINCESS_ST,2006-10-02,4:30,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,4:30,10
EARL_ST SE of PRINCESS_ST,2006-10-02,4:45,9
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,4:45,10
EARL_ST SE of PRINCESS_ST,2006-10-02,5:00,18
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,5:00,10
EARL_ST SE of PRINCESS_ST,2006-10-02,5:15,11
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,5:15,14
EARL_ST SE of PRINCESS_ST,2006-10-02,5:30,21
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,5:30,23
EARL_ST SE of PRINCESS_ST,2006-10-02,5:45,33
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,5:45,29
EARL_ST SE of PRINCESS_ST,2006-10-02,6:00,38
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,6:00,39
EARL_ST SE of PRINCESS_ST,2006-10-02,6:15,60
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,6:15,61
EARL_ST SE of PRINCESS_ST,2006-10-02,6:30,61
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,6:30,90
EARL_ST SE of PRINCESS_ST,2006-10-02,6:45,87
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,6:45,96
EARL_ST SE of PRINCESS_ST,2006-10-02,7:00,111
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,7:00,139
EARL_ST SE of PRINCESS_ST,2006-10-02,7:15,152
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,7:15,170
EARL_ST SE of PRINCESS_ST,2006-10-02,7:30,181
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,7:30,205
EARL_ST SE of PRINCESS_ST,2006-10-02,7:45,148
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,7:45,177
EARL_ST SE of PRINCESS_ST,2006-10-02,8:00,156
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,8:00,151
EARL_ST SE of PRINCESS_ST,2006-10-02,8:15,147
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,8:15,183
EARL_ST SE of PRINCESS_ST,2006-10-02,8:30,130
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,8:30,171
EARL_ST SE of PRINCESS_ST,2006-10-02,8:45,123
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,8:45,168
EARL_ST SE of PRINCESS_ST,2006-10-02,9:00,132
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,9:00,185
EARL_ST SE of PRINCESS_ST,2006-10-02,9:15,125
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,9:15,179
EARL_ST SE of PRINCESS_ST,2006-10-02,9:30,114
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,9:30,182
EARL_ST SE of PRINCESS_ST,2006-10-02,9:45,111
PRINCESS_ST S of CHANDLER_HWY,2006-10-02,9:45,173
EARL_ST SE of PRINCESS_ST,2006-10-03,0:00,8
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,0:00,29
EARL_ST SE of PRINCESS_ST,2006-10-03,0:15,3
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,0:15,17
EARL_ST SE of PRINCESS_ST,2006-10-03,0:30,5
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,0:30,19
EARL_ST SE of PRINCESS_ST,2006-10-03,0:45,1
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,0:45,18
EARL_ST SE of PRINCESS_ST,2006-10-03,10:00,114
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,10:00,189
EARL_ST SE of PRINCESS_ST,2006-10-03,10:15,105
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,10:15,140
EARL_ST SE of PRINCESS_ST,2006-10-03,10:30,108
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,10:30,194
EARL_ST SE of PRINCESS_ST,2006-10-03,10:45,101
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,10:45,177
EARL_ST SE of PRINCESS_ST,2006-10-03,11:00,110
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,11:00,177
EARL_ST SE of PRINCESS_ST,2006-10-03,11:15,101
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,11:15,200
EARL_ST SE of PRINCESS_ST,2006-10-03,11:30,106
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,11:30,187
EARL_ST SE of PRINCESS_ST,2006-10-03,11:45,101
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,11:45,206
EARL_ST SE of PRINCESS_ST,2006-10-03,12:00,108
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,12:00,221
EARL_ST SE of PRINCESS_ST,2006-10-03,12:15,117
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,12:15,211
EARL_ST SE of PRINCESS_ST,2006-10-03,12:30,95
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,12:30,208
EARL_ST SE of PRINCESS_ST,2006-10-03,12:45,117
PRINCESS_ST S of CHANDLER_HWY,2006-10-03,12:45,221
