Location,Date,Time,Vehicle Count
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,15:00,264
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,15:00,157
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,15:15,225
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,15:15,126
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,15:15,262
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,15:15,174
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,15:30,265
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,15:30,114
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,15:30,276
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,15:30,173
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,15:45,257
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,15:45,121
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,15:45,280
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,15:45,142
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,16:00,233
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,16:00,134
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,16:00,269
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,16:00,155
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,16:15,244
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,16:15,140
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,16:15,346
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,16:15,167
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,16:30,259
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,16:30,116
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,16:30,336
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,16:30,176
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,16:45,264
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,16:45,146
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,16:45,333
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,16:45,155
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,17:00,265
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,17:00,124
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,17:00,361
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,17:00,161
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,17:15,253
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,17:15,157
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,17:15,375
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,17:15,175
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,17:30,243
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,17:30,136
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,17:30,333
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,17:30,149
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,17:45,210
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,17:45,153
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,17:45,319
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,17:45,144
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,18:00,216
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,18:00,133
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,18:00,279
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,18:00,129
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,18:15,202
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,18:15,138
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,18:15,246
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,18:15,118
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,18:30,177
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,18:30,109
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,18:30,195
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,18:30,133
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,18:45,169
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,18:45,96
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,18:45,167
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,18:45,99
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,19:00,167
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,19:00,100
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,19:00,164
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,19:00,101
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,19:15,136
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,19:15,62
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,19:15,168
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,19:15,80
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,19:30,131
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,19:30,74
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,19:30,135
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,19:30,87
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,19:45,128
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,19:45,72
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,19:45,105
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,19:45,95
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,1:00,59
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,1:00,14
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,1:00,64
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,1:00,40
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,1:15,44
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,1:15,20
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,1:15,50
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,1:15,28
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,1:30,31
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,1:30,14
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,1:30,47
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,1:30,27
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,1:45,37
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,1:45,10
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,1:45,36
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,1:45,18
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,20:00,118
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,20:00,73
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,20:00,120
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,20:00,67
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,20:15,121
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,20:15,44
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,20:15,118
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,20:15,50
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,20:30,87
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,20:30,55
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,20:30,110
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,20:30,57
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,20:45,113
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,20:45,43
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,20:45,111
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,20:45,41
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,21:00,142
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,21:00,68
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,21:00,104
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,21:00,64
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,21:15,112
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,21:15,48
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,21:15,125
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,21:15,59
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,21:30,114
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,21:30,47
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,21:30,95
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,21:30,44
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,21:45,97
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,21:45,30
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,21:45,117
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,21:45,48
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,22:00,97
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,22:00,31
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,22:00,87
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,22:00,42
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,22:15,66
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,22:15,35
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,22:15,82
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,22:15,33
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,22:30,81
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,22:30,30
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,22:30,55
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,22:30,34
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,22:45,50
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,22:45,31
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,22:45,58
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,22:45,34
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,23:00,59
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,23:00,12
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,23:00,57
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,23:00,25
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,23:15,47
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,23:15,14
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,23:15,51
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,23:15,22
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,23:30,29
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,23:30,13
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,23:30,41
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,23:30,22
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,23:45,34
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,23:45,13
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,23:45,41
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,23:45,23
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,2:00,30
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,2:00,10
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,2:00,34
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,2:00,11
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,2:15,24
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,2:15,8
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,2:15,36
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,2:15,10
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,2:30,16
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,2:30,10
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,2:30,34
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,2:30,15
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,2:45,24
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,2:45,7
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,2:45,24
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,2:45,19
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,3:00,25
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,3:00,5
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,3:00,34
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,3:00,10
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,3:15,25
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,3:15,14
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,3:15,28
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,3:15,14
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,3:30,15
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,3:30,6
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,3:30,19
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,3:30,18
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,3:45,6
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,3:45,10
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,3:45,20
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,3:45,11
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,4:00,21
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,4:00,10
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,4:00,22
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,4:00,8
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,4:15,17
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,4:15,6
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,4:15,24
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,4:15,15
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,4:30,15
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,4:30,8
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,4:30,18
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,4:30,14
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,4:45,15
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,4:45,7
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,4:45,10
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,4:45,8
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,5:00,16
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,5:00,8
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,5:00,13
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,5:00,10
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,5:15,21
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,5:15,4
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,5:15,22
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,5:15,11
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,5:30,27
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,5:30,13
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,5:30,14
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,5:30,6
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,5:45,21
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,5:45,14
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,5:45,34
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,5:45,9
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,6:00,25
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,6:00,14
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,6:00,17
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,6:00,10
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,6:15,32
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,6:15,16
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,6:15,39
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,6:15,22
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,6:30,61
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,6:30,36
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,6:30,53
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,6:30,30
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,6:45,48
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,6:45,22
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,6:45,48
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,6:45,22
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,7:00,56
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,7:00,27
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,7:00,31
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,7:00,23
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,7:15,66
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,7:15,21
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,7:15,47
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,7:15,28
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,7:30,77
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,7:30,38
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,7:30,51
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,7:30,35
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,7:45,79
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,7:45,53
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,7:45,46
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,7:45,34
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,8:00,67
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,8:00,37
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,8:00,59
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,8:00,37
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,8:15,93
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,8:15,46
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,8:15,60
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,8:15,50
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,8:30,103
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,8:30,74
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,8:30,81
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,8:30,46
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,8:45,130
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,8:45,69
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,8:45,111
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,8:45,66
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,9:00,154
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,9:00,67
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,9:00,114
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,9:00,75
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,9:15,149
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,9:15,73
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,9:15,112
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,9:15,90
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,9:30,210
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,9:30,133
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,9:30,134
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,9:30,116
WARRIGAL_RD N of HIGH STREET_RD,2006-10-01,9:45,229
HIGH STREET_RD E of WARRIGAL_RD,2006-10-01,9:45,117
WARRIGAL_RD S of HIGH STREET_RD,2006-10-01,9:45,145
HIGH STREET_RD W of WARRIGAL_RD,2006-10-01,9:45,158
WARRIGAL_RD N of HIGH STREET_RD,2006-10-02,0:00,32
HIGH STREET_RD E of WARRIGAL_RD,2006-10-02,0:00,10
WARRIGAL_RD S of HIGH STREET_RD,2006-10-02,0:00,31
