Location,Date,Time,Vehicle Count
BURKE_RD S of DONCASTER_RD,2006-10-01,15:30,208
HIGH_ST SW of BURKE_RD,2006-10-01,15:30,72
KILBY_RD W of BURKE_RD,2006-10-01,15:30,30
BURKE_RD S of DONCASTER_RD,2006-10-01,15:45,220
HIGH_ST SW of BURKE_RD,2006-10-01,15:45,95
KILBY_RD W of BURKE_RD,2006-10-01,15:45,32
BURKE_RD S of DONCASTER_RD,2006-10-01,16:00,244
HIGH_ST SW of BURKE_RD,2006-10-01,16:00,116
KILBY_RD W of BURKE_RD,2006-10-01,16:00,23
BURKE_RD S of DONCASTER_RD,2006-10-01,16:15,206
HIGH_ST SW of BURKE_RD,2006-10-01,16:15,120
KILBY_RD W of BURKE_RD,2006-10-01,16:15,28
BURKE_RD S of DONCASTER_RD,2006-10-01,16:30,209
HIGH_ST SW of BURKE_RD,2006-10-01,16:30,76
KILBY_RD W of BURKE_RD,2006-10-01,16:30,26
BURKE_RD S of DONCASTER_RD,2006-10-01,16:45,212
HIGH_ST SW of BURKE_RD,2006-10-01,16:45,93
KILBY_RD W of BURKE_RD,2006-10-01,16:45,26
BURKE_RD S of DONCASTER_RD,2006-10-01,17:00,222
HIGH_ST SW of BURKE_RD,2006-10-01,17:00,132
KILBY_RD W of BURKE_RD,2006-10-01,17:00,23
BURKE_RD S of DONCASTER_RD,2006-10-01,17:15,254
HIGH_ST SW of BURKE_RD,2006-10-01,17:15,108
KILBY_RD W of BURKE_RD,2006-10-01,17:15,31
BURKE_RD S of DONCASTER_RD,2006-10-01,17:30,253
HIGH_ST SW of BURKE_RD,2006-10-01,17:30,87
KILBY_RD W of BURKE_RD,2006-10-01,17:30,32
BURKE_RD S of DONCASTER_RD,2006-10-01,17:45,244
HIGH_ST SW of BURKE_RD,2006-10-01,17:45,99
KILBY_RD W of BURKE_RD,2006-10-01,17:45,28
BURKE_RD S of DONCASTER_RD,2006-10-01,18:00,177
HIGH_ST SW of BURKE_RD,2006-10-01,18:00,97
KILBY_RD W of BURKE_RD,2006-10-01,18:00,33
BURKE_RD S of DONCASTER_RD,2006-10-01,18:15,187
HIGH_ST SW of BURKE_RD,2006-10-01,18:15,70
KILBY_RD W of BURKE_RD,2006-10-01,18:15,18
BURKE_RD S of DONCASTER_RD,2006-10-01,18:30,203
HIGH_ST SW of BURKE_RD,2006-10-01,18:30,105
KILBY_RD W of BURKE_RD,2006-10-01,18:30,24
BURKE_RD S of DONCASTER_RD,2006-10-01,18:45,204
HIGH_ST SW of BURKE_RD,2006-10-01,18:45,75
KILBY_RD W of BURKE_RD,2006-10-01,18:45,12
BURKE_RD S of DONCASTER_RD,2006-10-01,19:00,163
HIGH_ST SW of BURKE_RD,2006-10-01,19:00,49
KILBY_RD W of BURKE_RD,2006-10-01,19:00,21
BURKE_RD S of DONCASTER_RD,2006-10-01,19:15,138
HIGH_ST SW of BURKE_RD,2006-10-01,19:15,52
KILBY_RD W of BURKE_RD,2006-10-01,19:15,14
BURKE_RD S of DONCASTER_RD,2006-10-01,19:30,128
HIGH_ST SW of BURKE_RD,2006-10-01,19:30,34
KILBY_RD W of BURKE_RD,2006-10-01,19:30,11
BURKE_RD S of DONCASTER_RD,2006-10-01,19:45,113
HIGH_ST SW of BURKE_RD,2006-10-01,19:45,41
KILBY_RD W of BURKE_RD,2006-10-01,19:45,11
BURKE_RD S of DONCASTER_RD,2006-10-01,1:00,68
HIGH_ST SW of BURKE_RD,2006-10-01,1:00,24
KILBY_RD W of BURKE_RD,2006-10-01,1:00,4
BURKE_RD S of DONCASTER_RD,2006-10-01,1:15,44
HIGH_ST SW of BURKE_RD,2006-10-01,1:15,25
KILBY_RD W of BURKE_RD,2006-10-01,1:15,3
BURKE_RD S of DONCASTER_RD,2006-10-01,1:30,36
HIGH_ST SW of BURKE_RD,2006-10-01,1:30,22
KILBY_RD W of BURKE_RD,2006-10-01,1:30,5
BURKE_RD S of DONCASTER_RD,2006-10-01,1:45,34
HIGH_ST SW of BURKE_RD,2006-10-01,1:45,20
KILBY_RD W of BURKE_RD,2006-10-01,1:45,4
BURKE_RD S of DONCASTER_RD,2006-10-01,20:00,134
HIGH_ST SW of BURKE_RD,2006-10-01,20:00,75
KILBY_RD W of BURKE_RD,2006-10-01,20:00,9
BURKE_RD S of DONCASTER_RD,2006-10-01,20:15,124
HIGH_ST SW of BURKE_RD,2006-10-01,20:15,42
KILBY_RD W of BURKE_RD,2006-10-01,20:15,11
BURKE_RD S of DONCASTER_RD,2006-10-01,20:30,97
HIGH_ST SW of BURKE_RD,2006-10-01,20:30,38
KILBY_RD W of BURKE_RD,2006-10-01,20:30,9
BURKE_RD S of DONCASTER_RD,2006-10-01,20:45,85
HIGH_ST SW of BURKE_RD,2006-10-01,20:45,60
KILBY_RD W of BURKE_RD,2006-10-01,20:45,13
BURKE_RD S of DONCASTER_RD,2006-10-01,21:00,114
HIGH_ST SW of BURKE_RD,2006-10-01,21:00,54
KILBY_RD W of BURKE_RD,2006-10-01,21:00,10
BURKE_RD S of DONCASTER_RD,2006-10-01,21:15,164
HIGH_ST SW of BURKE_RD,2006-10-01,21:15,46
KILBY_RD W of BURKE_RD,2006-10-01,21:15,7
BURKE_RD S of DONCASTER_RD,2006-10-01,21:30,131
HIGH_ST SW of BURKE_RD,2006-10-01,21:30,86
KILBY_RD W of BURKE_RD,2006-10-01,21:30,19
BURKE_RD S of DONCASTER_RD,2006-10-01,21:45,115
HIGH_ST SW of BURKE_RD,2006-10-01,21:45,43
KILBY_RD W of BURKE_RD,2006-10-01,21:45,8
BURKE_RD S of DONCASTER_RD,2006-10-01,22:00,139
HIGH_ST SW of BURKE_RD,2006-10-01,22:00,38
KILBY_RD W of BURKE_RD,2006-10-01,22:00,3
BURKE_RD S of DONCASTER_RD,2006-10-01,22:15,95
HIGH_ST SW of BURKE_RD,2006-10-01,22:15,27
KILBY_RD W of BURKE_RD,2006-10-01,22:15,5
BURKE_RD S of DONCASTER_RD,2006-10-01,22:30,64
HIGH_ST SW of BURKE_RD,2006-10-01,22:30,45
KILBY_RD W of BURKE_RD,2006-10-01,22:30,3
BURKE_RD S of DONCASTER_RD,2006-10-01,22:45,72
HIGH_ST SW of BURKE_RD,2006-10-01,22:45,11
KILBY_RD W of BURKE_RD,2006-10-01,22:45,2
BURKE_RD S of DONCASTER_RD,2006-10-01,23:00,50
HIGH_ST SW of BURKE_RD,2006-10-01,23:00,33
KILBY_RD W of BURKE_RD,2006-10-01,23:00,3
BURKE_RD S of DONCASTER_RD,2006-10-01,23:15,67
HIGH_ST SW of BURKE_RD,2006-10-01,23:15,18
KILBY_RD W of BURKE_RD,2006-10-01,23:15,3
BURKE_RD S of DONCASTER_RD,2006-10-01,23:30,42
HIGH_ST SW of BURKE_RD,2006-10-01,23:30,24
KILBY_RD W of BURKE_RD,2006-10-01,23:30,6
BURKE_RD S of DONCASTER_RD,2006-10-01,23:45,51
HIGH_ST SW of BURKE_RD,2006-10-01,23:45,9
KILBY_RD W of BURKE_RD,2006-10-01,23:45,1
BURKE_RD S of DONCASTER_RD,2006-10-01,2:00,29
HIGH_ST SW of BURKE_RD,2006-10-01,2:00,17
KILBY_RD W of BURKE_RD,2006-10-01,2:00,4
BURKE_RD S of DONCASTER_RD,2006-10-01,2:15,30
HIGH_ST SW of BURKE_RD,2006-10-01,2:15,33
KILBY_RD W of BURKE_RD,2006-10-01,2:15,0
BURKE_RD S of DONCASTER_RD,2006-10-01,2:30,27
HIGH_ST SW of BURKE_RD,2006-10-01,2:30,14
KILBY_RD W of BURKE_RD,2006-10-01,2:30,0
BURKE_RD S of DONCASTER_RD,2006-10-01,2:45,30
HIGH_ST SW of BURKE_RD,2006-10-01,2:45,19
KILBY_RD W of BURKE_RD,2006-10-01,2:45,3
BURKE_RD S of DONCASTER_RD,2006-10-01,3:00,28
HIGH_ST SW of BURKE_RD,2006-10-01,3:00,60
KILBY_RD W of BURKE_RD,2006-10-01,3:00,3
BURKE_RD S of DONCASTER_RD,2006-10-01,3:15,26
HIGH_ST SW of BURKE_RD,2006-10-01,3:15,18
KILBY_RD W of BURKE_RD,2006-10-01,3:15,0
BURKE_RD S of DONCASTER_RD,2006-10-01,3:30,38
HIGH_ST SW of BURKE_RD,2006-10-01,3:30,14
KILBY_RD W of BURKE_RD,2006-10-01,3:30,4
BURKE_RD S of DONCASTER_RD,2006-10-01,3:45,21
HIGH_ST SW of BURKE_RD,2006-10-01,3:45,17
KILBY_RD W of BURKE_RD,2006-10-01,3:45,0
BURKE_RD S of DONCASTER_RD,2006-10-01,4:00,25
HIGH_ST SW of BURKE_RD,2006-10-01,4:00,25
KILBY_RD W of BURKE_RD,2006-10-01,4:00,0
BURKE_RD S of DONCASTER_RD,2006-10-01,4:15,12
HIGH_ST SW of BURKE_RD,2006-10-01,4:15,8
KILBY_RD W of BURKE_RD,2006-10-01,4:15,5
BURKE_RD S of DONCASTER_RD,2006-10-01,4:30,12
HIGH_ST SW of BURKE_RD,2006-10-01,4:30,9
KILBY_RD W of BURKE_RD,2006-10-01,4:30,0
BURKE_RD S of DONCASTER_RD,2006-10-01,4:45,9
HIGH_ST SW of BURKE_RD,2006-10-01,4:45,4
KILBY_RD W of BURKE_RD,2006-10-01,4:45,0
BURKE_RD S of DONCASTER_RD,2006-10-01,5:00,27
HIGH_ST SW of BURKE_RD,2006-10-01,5:00,9
KILBY_RD W of BURKE_RD,2006-10-01,5:00,1
BURKE_RD S of DONCASTER_RD,2006-10-01,5:15,16
HIGH_ST SW of BURKE_RD,2006-10-01,5:15,6
KILBY_RD W of BURKE_RD,2006-10-01,5:15,1
BURKE_RD S of DONCASTER_RD,2006-10-01,5:30,22
HIGH_ST SW of BURKE_RD,2006-10-01,5:30,4
KILBY_RD W of BURKE_RD,2006-10-01,5:30,2
BURKE_RD S of DONCASTER_RD,2006-10-01,5:45,22
HIGH_ST SW of BURKE_RD,2006-10-01,5:45,9
KILBY_RD W of BURKE_RD,2006-10-01,5:45,0
BURKE_RD S of DONCASTER_RD,2006-10-01,6:00,39
HIGH_ST SW of BURKE_RD,2006-10-01,6:00,9
KILBY_RD W of BURKE_RD,2006-10-01,6:00,0
BURKE_RD S of DONCASTER_RD,2006-10-01,6:15,36
HIGH_ST SW of BURKE_RD,2006-10-01,6:15,5
KILBY_RD W of BURKE_RD,2006-10-01,6:15,2
BURKE_RD S of DONCASTER_RD,2006-10-01,6:30,60
HIGH_ST SW of BURKE_RD,2006-10-01,6:30,9
KILBY_RD W of BURKE_RD,2006-10-01,6:30,2
BURKE_RD S of DONCASTER_RD,2006-10-01,6:45,37
HIGH_ST SW of BURKE_RD,2006-10-01,6:45,8
KILBY_RD W of BURKE_RD,2006-10-01,6:45,5
BURKE_RD S of DONCASTER_RD,2006-10-01,7:00,39
HIGH_ST SW of BURKE_RD,2006-10-01,7:00,21
KILBY_RD W of BURKE_RD,2006-10-01,7:00,5
BURKE_RD S of DONCASTER_RD,2006-10-01,7:15,53
HIGH_ST SW of BURKE_RD,2006-10-01,7:15,7
KILBY_RD W of BURKE_RD,2006-10-01,7:15,2
BURKE_RD S of DONCASTER_RD,2006-10-01,7:30,66
HIGH_ST SW of BURKE_RD,2006-10-01,7:30,18
KILBY_RD W of BURKE_RD,2006-10-01,7:30,5
BURKE_RD S of DONCASTER_RD,2006-10-01,7:45,39
HIGH_ST SW of BURKE_RD,2006-10-01,7:45,9
KILBY_RD W of BURKE_RD,2006-10-01,7:45,3
BURKE_RD S of DONCASTER_RD,2006-10-01,8:00,76
HIGH_ST SW of BURKE_RD,2006-10-01,8:00,37
KILBY_RD W of BURKE_RD,2006-10-01,8:00,11
BURKE_RD S of DONCASTER_RD,2006-10-01,8:15,91
HIGH_ST SW of BURKE_RD,2006-10-01,8:15,19
KILBY_RD W of BURKE_RD,2006-10-01,8:15,7
BURKE_RD S of DONCASTER_RD,2006-10-01,8:30,88
HIGH_ST SW of BURKE_RD,2006-10-01,8:30,51
KILBY_RD W of BURKE_RD,2006-10-01,8:30,8
BURKE_RD S of DONCASTER_RD,2006-10-01,8:45,108
HIGH_ST SW of BURKE_RD,2006-10-01,8:45,33
KILBY_RD W of BURKE_RD,2006-10-01,8:45,13
BURKE_RD S of DONCASTER_RD,2006-10-01,9:00,97
HIGH_ST SW of BURKE_RD,2006-10-01,9:00,36
KILBY_RD W of BURKE_RD,2006-10-01,9:00,21
BURKE_RD S of DONCASTER_RD,2006-10-01,9:15,121
HIGH_ST SW of BURKE_RD,2006-10-01,9:15,52
KILBY_RD W of BURKE_RD,2006-10-01,9:15,17
BURKE_RD S of DONCASTER_RD,2006-10-01,9:30,147
HIGH_ST SW of BURKE_RD,2006-10-01,9:30,58
KILBY_RD W of BURKE_RD,2006-10-01,9:30,8
BURKE_RD S of DONCASTER_RD,2006-10-01,9:45,138
HIGH_ST SW of BURKE_RD,2006-10-01,9:45,47
KILBY_RD W of BURKE_RD,2006-10-01,9:45,18
BURKE_RD S of DONCASTER_RD,2006-10-02,0:00,34
HIGH_ST SW of BURKE_RD,2006-10-02,0:00,27
KILBY_RD W of BURKE_RD,2006-10-02,0:00,1
BURKE_RD S of DONCASTER_RD,2006-10-02,0:15,45
HIGH_ST SW of BURKE_RD,2006-10-02,0:15,7
KILBY_RD W of BURKE_RD,2006-10-02,0:15,2
BURKE_RD S of DONCASTER_RD,2006-10-02,0:30,29
HIGH_ST SW of BURKE_RD,2006-10-02,0:30,34
KILBY_RD W of BURKE_RD,2006-10-02,0:30,2
BURKE_RD S of DONCASTER_RD,2006-10-02,0:45,15
HIGH_ST SW of BURKE_RD,2006-10-02,0:45,5
KILBY_RD W of BURKE_RD,2006-10-02,0:45,1
BURKE_RD S of DONCASTER_RD,2006-10-02,10:00,213
HIGH_ST SW of BURKE_RD,2006-10-02,10:00,91
KILBY_RD W of BURKE_RD,2006-10-02,10:00,17
BURKE_RD S of DONCASTER_RD,2006-10-02,10:15,233
HIGH_ST SW of BURKE_RD,2006-10-02,10:15,77
KILBY_RD W of BURKE_RD,2006-10-02,10:15,28
BURKE_RD S of DONCASTER_RD,2006-10-02,10:30,254
HIGH_ST SW of BURKE_RD,2006-10-02,10:30,64
KILBY_RD W of BURKE_RD,2006-10-02,10:30,23
BURKE_RD S of DONCASTER_RD,2006-10-02,10:45,216
HIGH_ST SW of BURKE_RD,2006-10-02,10:45,112
KILBY_RD W of BURKE_RD,2006-10-02,10:45,19
BURKE_RD S of DONCASTER_RD,2006-10-02,11:00,199
HIGH_ST SW of BURKE_RD,2006-10-02,11:00,102
KILBY_RD W of BURKE_RD,2006-10-02,11:00,21
BURKE_RD S of DONCASTER_RD,2006-10-02,11:15,202
HIGH_ST SW of BURKE_RD,2006-10-02,11:15,82
KILBY_RD W of BURKE_RD,2006-10-02,11:15,18
BURKE_RD S of DONCASTER_RD,2006-10-02,11:30,190
HIGH_ST SW of BURKE_RD,2006-10-02,11:30,78
KILBY_RD W of BURKE_RD,2006-10-02,11:30,24
BURKE_RD S of DONCASTER_RD,2006-10-02,11:45,224
HIGH_ST SW of BURKE_RD,2006-10-02,11:45,78
KILBY_RD W of BURKE_RD,2006-10-02,11:45,19
BURKE_RD S of DONCASTER_RD,2006-10-02,12:00,200
HIGH_ST SW of BURKE_RD,2006-10-02,12:00,79
KILBY_RD W of BURKE_RD,2006-10-02,12:00,22
BURKE_RD S of DONCASTER_RD,2006-10-02,12:15,214
HIGH_ST SW of BURKE_RD,2006-10-02,12:15,96
KILBY_RD W of BURKE_RD,2006-10-02,12:15,23
BURKE_RD S of DONCASTER_RD,2006-10-02,12:30,222
HIGH_ST SW of BURKE_RD,2006-10-02,12:30,114
KILBY_RD W of BURKE_RD,2006-10-02,12:30,25
BURKE_RD S of DONCASTER_RD,2006-10-02,12:45,221
HIGH_ST SW of BURKE_RD,2006-10-02,12:45,111
KILBY_RD W of BURKE_RD,2006-10-02,12:45,17
BURKE_RD S of DONCASTER_RD,2006-10-02,13:00,255
HIGH_ST SW of BURKE_RD,2006-10-02,13:00,95
KILBY_RD W of BURKE_RD,2006-10-02,13:00,18
BURKE_RD S of DONCASTER_RD,2006-10-02,13:15,257
HIGH_ST SW of BURKE_RD,2006-10-02,13:15,130
KILBY_RD W of BURKE_RD,2006-10-02,13:15,30
BURKE_RD S of DONCASTER_RD,2006-10-02,13:30,228
HIGH_ST SW of BURKE_RD,2006-10-02,13:30,111
KILBY_RD W of BURKE_RD,2006-10-02,13:30,25
BURKE_RD S of DONCASTER_RD,2006-10-02,13:45,200
HIGH_ST SW of BURKE_RD,2006-10-02,13:45,70
KILBY_RD W of BURKE_RD,2006-10-02,13:45,27
BURKE_RD S of DONCASTER_RD,2006-10-02,14:00,252
HIGH_ST SW of BURKE_RD,2006-10-02,14:00,94
KILBY_RD W of BURKE_RD,2006-10-02,14:00,26
BURKE_RD S of DONCASTER_RD,2006-10-02,14:15,247
HIGH_ST SW of BURKE_RD,2006-10-02,14:15,87
KILBY_RD W of BURKE_RD,2006-10-02,14:15,25
BURKE_RD S of DONCASTER_RD,2006-10-02,14:30,279
HIGH_ST SW of BURKE_RD,2006-10-02,14:30,86
KILBY_RD W of BURKE_RD,2006-10-02,14:30,27
BURKE_RD S of DONCASTER_RD,2006-10-02,14:45,231
HIGH_ST SW of BURKE_RD,2006-10-02,14:45,152
KILBY_RD W of BURKE_RD,2006-10-02,14:45,21
BURKE_RD S of DONCASTER_RD,2006-10-02,15:00,239
HIGH_ST SW of BURKE_RD,2006-10-02,15:00,116
KILBY_RD W of BURKE_RD,2006-10-02,15:00,30
BURKE_RD S of DONCASTER_RD,2006-10-02,15:15,254
HIGH_ST SW of BURKE_RD,2006-10-02,15:15,131
KILBY_RD W of BURKE_RD,2006-10-02,15:15,39
BURKE_RD S of DONCASTER_RD,2006-10-02,15:30,246
HIGH_ST SW of BURKE_RD,2006-10-02,15:30,123
KILBY_RD W of BURKE_RD,2006-10-02,15:30,44
BURKE_RD S of DONCASTER_RD,2006-10-02,15:45,204
HIGH_ST SW of BURKE_RD,2006-10-02,15:45,136
KILBY_RD W of BURKE_RD,2006-10-02,15:45,41
BURKE_RD S of DONCASTER_RD,2006-10-02,16:00,283
HIGH_ST SW of BURKE_RD,2006-10-02,16:00,138
KILBY_RD W of BURKE_RD,2006-10-02,16:00,31
BURKE_RD S of DONCASTER_RD,2006-10-02,16:15,296
HIGH_ST SW of BURKE_RD,2006-10-02,16:15,154
KILBY_RD W of BURKE_RD,2006-10-02,16:15,35
BURKE_RD S of DONCASTER_RD,2006-10-02,16:30,303
HIGH_ST SW of BURKE_RD,2006-10-02,16:30,117
KILBY_RD W of BURKE_RD,2006-10-02,16:30,45
BURKE_RD S of DONCASTER_RD,2006-10-02,16:45,309
HIGH_ST SW of BURKE_RD,2006-10-02,16:45,136
KILBY_RD W of BURKE_RD,2006-10-02,16:45,38
BURKE_RD S of DONCASTER_RD,2006-10-02,17:00,260
HIGH_ST SW of BURKE_RD,2006-10-02,17:00,176
KILBY_RD W of BURKE_RD,2006-10-02,17:00,43
BURKE_RD S of DONCASTER_RD,2006-10-02,17:15,279
HIGH_ST SW of BURKE_RD,2006-10-02,17:15,204
KILBY_RD W of BURKE_RD,2006-10-02,17:15,44
BURKE_RD S of DONCASTER_RD,2006-10-02,17:30,312
HIGH_ST SW of BURKE_RD,2006-10-02,17:30,159
KILBY_RD W of BURKE_RD,2006-10-02,17:30,54
BURKE_RD S of DONCASTER_RD,2006-10-02,17:45,284
HIGH_ST SW of BURKE_RD,2006-10-02,17:45,210
KILBY_RD W of BURKE_RD,2006-10-02,17:45,49
BURKE_RD S of DONCASTER_RD,2006-10-02,18:00,321
HIGH_ST SW of BURKE_RD,2006-10-02,18:00,164
KILBY_RD W of BURKE_RD,2006-10-02,18:00,59
BURKE_RD S of DONCASTER_RD,2006-10-02,18:15,245
HIGH_ST SW of BURKE_RD,2006-10-02,18:15,180
KILBY_RD W of BURKE_RD,2006-10-02,18:15,40
BURKE_RD S of DONCASTER_RD,2006-10-02,18:30,233
HIGH_ST SW of BURKE_RD,2006-10-02,18:30,158
KILBY_RD W of BURKE_RD,2006-10-02,18:30,30
BURKE_RD S of DONCASTER_RD,2006-10-02,18:45,214
HIGH_ST SW of BURKE_RD,2006-10-02,18:45,129
KILBY_RD W of BURKE_RD,2006-10-02,18:45,21
BURKE_RD S of DONCASTER_RD,2006-10-02,19:00,182
HIGH_ST SW of BURKE_RD,2006-10-02,19:00,82
KILBY_RD W of BURKE_RD,2006-10-02,19:00,27
BURKE_RD S of DONCASTER_RD,2006-10-02,19:15,214
HIGH_ST SW of BURKE_RD,2006-10-02,19:15,83
KILBY_RD W of BURKE_RD,2006-10-02,19:15,22
BURKE_RD S of DONCASTER_RD,2006-10-02,19:30,152
HIGH_ST SW of BURKE_RD,2006-10-02,19:30,84
KILBY_RD W of BURKE_RD,2006-10-02,19:30,14
BURKE_RD S of DONCASTER_RD,2006-10-02,19:45,169
HIGH_ST SW of BURKE_RD,2006-10-02,19:45,65
KILBY_RD W of BURKE_RD,2006-10-02,19:45,13
BURKE_RD S of DONCASTER_RD,2006-10-02,1:00,14
HIGH_ST SW of BURKE_RD,2006-10-02,1:00,5
KILBY_RD W of BURKE_RD,2006-10-02,1:00,1
BURKE_RD S of DONCASTER_RD,2006-10-02,1:15,22
HIGH_ST SW of BURKE_RD,2006-10-02,1:15,3
KILBY_RD W of BURKE_RD,2006-10-02,1:15,2
BURKE_RD S of DONCASTER_RD,2006-10-02,1:30,13
HIGH_ST SW of BURKE_RD,2006-10-02,1:30,10
KILBY_RD W of BURKE_RD,2006-10-02,1:30,0
BURKE_RD S of DONCASTER_RD,2006-10-02,1:45,12
HIGH_ST SW of BURKE_RD,2006-10-02,1:45,10
KILBY_RD W of BURKE_RD,2006-10-02,1:45,3
BURKE_RD S of DONCASTER_RD,2006-10-02,20:00,140
HIGH_ST SW of BURKE_RD,2006-10-02,20:00,63
KILBY_RD W of BURKE_RD,2006-10-02,20:00,10
BURKE_RD S of DONCASTER_RD,2006-10-02,20:15,108
HIGH_ST SW of BURKE_RD,2006-10-02,20:15,64
KILBY_RD W of BURKE_RD,2006-10-02,20:15,9
BURKE_RD S of DONCASTER_RD,2006-10-02,20:30,117
HIGH_ST SW of BURKE_RD,2006-10-02,20:30,54
KILBY_RD W of BURKE_RD,2006-10-02,20:30,10
BURKE_RD S of DONCASTER_RD,2006-10-02,20:45,127
HIGH_ST SW of BURKE_RD,2006-10-02,20:45,38
KILBY_RD W of BURKE_RD,2006-10-02,20:45,12
BURKE_RD S of DONCASTER_RD,2006-10-02,21:00,156
HIGH_ST SW of BURKE_RD,2006-10-02,21:00,78
KILBY_RD W of BURKE_RD,2006-10-02,21:00,8
BURKE_RD S of DONCASTER_RD,2006-10-02,21:15,133
HIGH_ST SW of BURKE_RD,2006-10-02,21:15,50
KILBY_RD W of BURKE_RD,2006-10-02,21:15,4
